MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP
50,RL,75.0,3.251293651215474,Pave,<None>,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.838363633264866,907,GasA,TA,Y,SBrkr,0.540553612831612,1.2110760977750583,0,1.528396169009109,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,-0.11180837393179222,Unf,2,360,Fa,TA,Y,1.3580339430567,0.649140556603013,-0.4079206211052366,0,3.401329758444939,0,<None>,<None>,<None>,0,9,2008,WD,Normal,12.388398368982116
80,RL,80.0,0.10867247863900092,Pave,<None>,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,1.3400312697936854,Gd,Gd,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.15911896982264429,528,GasA,Ex,Y,SBrkr,-0.025009438010896928,1.1502316321343715,0,0.7820253970490468,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.22710204267580952,RFn,2,512,TA,TA,Y,0.9145590632555951,1.0777293569001074,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,12.138869243416009
120,RM,36.0,-1.3766674419517688,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.2064932839722324,Gd,TA,PConc,Gd,TA,Av,GLQ,0.7587920062152056,Unf,-0.359662323183478,-0.7379076623908792,848,GasA,Ex,Y,SBrkr,-0.835993845459896,-0.8700861079650746,0,-1.567483017816109,1,0,1,0,1,1,Gd,3,Typ,0,<None>,Attchd,0.3660747501607885,Fin,2,420,TA,TA,Y,0.9827450929338594,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Normal,11.78676973513378
120,RL,0.0,-1.9928594763755305,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.8716485462484234,Gd,TA,PConc,Gd,TA,Gd,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.361196151806627,1273,GasA,Ex,Y,SBrkr,0.8834371042385248,-0.8700861079650746,0,0.041224483087268504,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,0.3660747501607885,Fin,2,400,TA,TA,Y,0.9894356635281913,0.33392685712519404,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,12.278397958261774
75,RL,53.0,-0.469527556536631,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,Rec,0.41143400478393644,Unf,-0.359662323183478,0.2126973994462772,918,GasA,Gd,Y,SBrkr,-0.5833107802991561,1.1416798165508348,0,0.41482303128986914,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,0.050686166090851,Unf,1,240,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,3.4013142435708814,0,<None>,MnPrv,<None>,0,8,2007,WD,Normal,12.00762780434872
80,RL,0.0,0.5621785291151029,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,1.1268176159868166,TA,Gd,CBlock,TA,TA,Gd,Rec,0.6630147901860369,Unf,-0.359662323183478,0.23093327553921703,1127,GasA,TA,Y,SBrkr,0.8593594643792805,-0.8700861079650746,0,0.018230619765680304,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,0.16614273162389254,RFn,2,645,TA,TA,Y,1.0613866074421718,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2009,WD,Normal,11.970356641103
20,RL,102.0,1.3437236717963739,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Mn,ALQ,0.3185941043901709,Rec,2.781595096815956,-0.19660831769851544,1763,GasA,TA,Y,SBrkr,1.5190971924786776,-0.8700861079650746,0,0.6531686354516854,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,0.12074800304816459,Unf,2,454,TA,TA,Y,-0.9490260588204544,1.763156009635591,-0.4079206211052366,0,3.401339411184953,0,<None>,<None>,<None>,0,7,2006,WD,Abnorml,12.04355959836804
20,RL,0.0,-0.5330765291682414,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,No,ALQ,0.7587920062152056,Unf,-0.359662323183478,-0.1741512648733154,1040,GasA,Ex,Y,SBrkr,-0.18606736388754186,-0.8700861079650746,0,-0.9672824684496791,1,0,1,1,3,1,TA,6,Typ,0,<None>,Detchd,0.15603097736359547,Unf,1,260,TA,TA,Y,-0.9490260588204544,1.0962930662865151,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,11.751950239425476
80,RL,0.0,0.37001734454155083,Pave,<None>,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,Gd,Gd,GLQ,0.5970995215927799,LwQ,2.7813651050268753,-2.0634069800126906,940,GasA,TA,Y,SBrkr,-0.22919828886259097,-0.8700861079650746,0,-1.0074069690290506,1,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.25264802440160955,Unf,2,576,TA,Fa,Y,-0.9490260588204544,-1.0703598828507335,2.437191953845592,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,10,2008,WD,Normal,11.898194668458824
60,RL,65.0,-0.2161506851833112,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.4950876787352954,702,GasA,Gd,Y,SBrkr,-1.4384565116258716,1.1547218397767767,0,0.09288827803467103,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,0.31947092721273374,Fin,2,343,TA,TA,Y,-0.9490260588204544,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2009,WD,Normal,12.066816325306588
20,RL,80.0,0.26531333454721956,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2268428310984645,TA,TA,CBlock,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.11144304860835,1090,GasA,TA,Y,SBrkr,0.6901029645587554,-0.8700861079650746,0,-0.1430281170232355,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,0.22710204267580952,RFn,2,479,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,6,2009,WD,Family,11.93164237875414
60,RL,0.0,0.38055533859086943,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2551275071994756,TA,TA,CBlock,TA,TA,Mn,BLQ,0.7198493162117219,Unf,-0.359662323183478,-0.04493005312895055,1054,GasA,TA,Y,SBrkr,1.0032416306830734,1.2263236481068296,0,1.9008928478282956,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,0.18640747651934528,Unf,2,619,TA,TA,Y,-0.9490260588204544,0.8749151811058725,-0.4079206211052366,0,3.4013353650701585,0,<None>,<None>,<None>,0,8,2006,WD,Normal,12.429220196836384
50,RL,55.0,-0.334934076038979,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Gd,TA,BrkTil,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.8461933800828059,912,GasA,Gd,Y,SBrkr,-0.6041959798510146,1.0728331840852912,0,-0.021872163302668075,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,-0.028563207395512203,Unf,1,216,TA,TA,Y,-0.9490260588204544,1.4953790318656088,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2007,WD,Normal,12.154521423145216
190,RL,75.0,0.48407456196595794,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,Mn,BLQ,0.9159571503989473,Unf,-0.359662323183478,-0.7060093621733416,1039,GasA,Ex,Y,SBrkr,-0.18912870327159997,-0.8700861079650746,0,-0.9701318020399398,1,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.17120376242374877,Unf,2,504,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2010,WD,Normal,11.78676973513378
20,RL,81.0,0.12327341037790292,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,GLQ,0.37133492752403374,Unf,-0.359662323183478,0.4950876787352954,1040,GasA,TA,Y,SBrkr,-0.016297987605772918,-0.8700861079650746,0,-0.8089384691998267,0,0,2,0,3,1,TA,6,Typ,0,<None>,Attchd,0.2782801533648164,Unf,2,480,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,5,2010,WD,Normal,11.93164237875414
20,RL,70.0,-0.2630249901328053,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,1.1298330058210788,Unf,-0.359662323183478,-2.0634069800126906,1148,GasA,TA,Y,SBrkr,0.12823550121194804,-0.8700861079650746,0,-0.6736171541649842,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.14088910554348433,Unf,1,672,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,7,2009,WD,Normal,11.794345471549745
20,FV,72.0,-0.09673935828795625,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.4884111607609705,1372,GasA,Ex,Y,SBrkr,0.6947363794805504,-0.8700861079650746,0,-0.13862246670514397,0,0,2,0,3,1,Gd,6,Typ,0,<None>,Attchd,0.39208678824743604,Fin,2,529,TA,TA,Y,-0.9490260588204544,1.2374635021331304,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2008,New,Partial,12.43153750053306
20,RL,0.0,-0.0721210596167818,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0339968685103906,TA,TA,CBlock,TA,TA,No,BLQ,0.9056496850788406,Unf,-0.359662323183478,-0.7929020379803297,1002,GasA,TA,Y,SBrkr,-0.30453427606974437,-0.8700861079650746,0,-1.0773911216047327,1,0,1,0,3,1,TA,5,Typ,0,<None>,Detchd,0.21181577405219187,Unf,2,902,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2009,WD,Normal,11.908346971208951
20,RL,67.0,0.313002444690443,Pave,<None>,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,1.2942206872135344,Gd,TA,PConc,Gd,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,1.8079145753330161,1638,GasA,Ex,Y,SBrkr,1.2726820226903677,-0.8700861079650746,0,0.41482303128986914,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3868774598931175,RFn,3,870,TA,TA,Y,1.0813478785100958,0.9724147991152827,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,New,Partial,12.424810506025397
20,RL,85.0,-0.5127760390307771,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.9848745529498276,Unf,-0.359662323183478,-1.0712351408316303,1040,GasA,TA,Y,SBrkr,0.049703584334388186,-0.8700861079650746,0,-0.7472025255952043,1,0,1,1,3,1,Fa,5,Typ,0,<None>,Attchd,0.1509802527329246,RFn,2,544,TA,TA,Y,1.0399417283334982,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Shed,400,5,2007,WD,Normal,11.767575435251748
60,RL,0.0,0.9567629478589308,Pave,<None>,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691213,<None>,-0.359662323183478,-2.0634069800126906,0,GasA,Gd,Y,SBrkr,1.0758709778903637,1.139540748896888,53,1.4774599654571974,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,0.24241929811449012,Unf,2,672,TA,TA,P,0.9337924814842753,1.2508840844569855,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,12.037659911047468
60,RL,80.0,0.1763262737918386,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.275280592358237,Gd,TA,PConc,Gd,TA,No,GLQ,0.8410473661776496,Unf,-0.359662323183478,-0.3876752671879396,1050,GasA,Ex,Y,SBrkr,-0.11945734004092334,1.179417310466282,0,0.934774424773102,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,0.3143099995472106,Fin,2,574,TA,TA,Y,1.0167850978812372,1.0279380368474131,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2010,WD,Normal,12.371591321286903
20,RL,60.0,-0.6178519200539384,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.817898880207912,894,GasA,Gd,N,SBrkr,-0.6676916533837682,-0.8700861079650746,0,-1.4129632107014318,0,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.15603097736359547,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Normal,11.603688960617085
60,RL,70.0,-0.0721210596167818,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.1286635379212846,TA,TA,PConc,Gd,TA,No,GLQ,0.5970995215927799,Unf,-0.359662323183478,-0.39049057306881146,804,GasA,Ex,Y,SBrkr,-1.005808509492062,1.1774922571724098,0,0.48105693633360824,0,0,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.3401491780022002,RFn,2,523,TA,TA,Y,-0.9490260588204544,0.9544299979401971,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2010,WD,Normal,12.208574513247497
20,RL,74.0,-0.04077645735460206,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,<None>,-0.8171343254785851,Gd,TA,Stone,TA,TA,Av,Unf,-1.3528794995691213,Unf,-0.359662323183478,-1.0857859290692173,105,GasA,Gd,Y,SBrkr,-0.6111884610007233,-0.8700861079650746,0,-1.360945733391156,0,0,1,0,3,1,Gd,5,Typ,0,<None>,Attchd,0.11069803836137941,Unf,2,414,TA,TA,Y,1.087705075984454,-1.0703598828507335,2.4533790217050906,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,10,2008,WD,Normal,11.661354090741
40,RL,60.0,0.5701529687653536,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,CBlock,TA,TA,No,Rec,0.4277391971764979,Unf,-0.359662323183478,0.005272521262308441,832,GasA,Gd,Y,SBrkr,-0.19833055109334682,-0.8700861079650746,232,-0.3760454210277775,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,0.09063925863334939,Unf,1,288,TA,TA,Y,-0.9490260588204544,0.48569579755945314,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,Othr,0,9,2009,WD,Normal,11.798111925972618
50,RM,52.0,-0.8924138160722401,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.44793606673004543,676,GasA,Ex,Y,SBrkr,-1.5588792525675823,1.0479896152525374,0,-0.7180921906926955,0,0,1,1,3,1,TA,5,Typ,0,<None>,Detchd,0.050686166090851,Unf,1,200,TA,TA,Y,0.4206127519983461,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,11.104972264124868
60,FV,75.0,-0.017256767291200334,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.36761738666800703,Unf,-0.359662323183478,1.1538278217592692,1184,GasA,Ex,Y,SBrkr,0.22641818774576664,1.2663170518482973,0,1.8480455986807944,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,0.3868774598931175,Fin,2,550,TA,TA,Y,1.1059714074448717,1.6961957615933758,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,New,Partial,12.623064399210184
20,RL,94.0,2.038589003795097,Pave,<None>,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,<None>,-0.8171343254785851,TA,TA,PConc,TA,TA,Gd,ALQ,0.7336934873588766,Unf,-0.359662323183478,-0.05420073144470123,1064,GasA,Gd,Y,SBrkr,-0.18606736388754186,-0.8700861079650746,0,-0.9672824684496791,1,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.16108513679884665,Unf,2,648,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2007,WD,Normal,11.792456911128632
60,RL,74.0,-0.05352075670786979,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,1.2517649105955273,Gd,TA,PConc,Ex,TA,No,GLQ,1.143384593138207,Unf,-0.359662323183478,-0.4103383157664888,1462,GasA,Ex,Y,SBrkr,0.8964932677717284,1.1504842157740798,0,1.345238151031776,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,0.37127023819480204,Fin,3,738,TA,TA,Y,1.068195270744696,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,12.765691290604371
85,RL,88.0,0.5104963509461553,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Av,ALQ,0.9605059530522451,Unf,-0.359662323183478,-0.6646434577208209,1109,GasA,TA,Y,SBrkr,0.14756714770328427,-0.8700861079650746,0,-0.6554816462968746,1,0,1,0,3,1,Gd,6,Min2,0,<None>,Detchd,0.28341692322002315,Unf,2,576,TA,TA,Y,1.0813478785100958,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,Shed,400,6,2010,WD,Normal,11.904974309480185
20,RL,0.0,-0.5044924491148683,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0729704776623872,Gd,Gd,CBlock,TA,TA,No,ALQ,0.7463397516726922,Unf,-0.359662323183478,-0.6377543590324806,864,GasA,Ex,Y,SBrkr,-0.7764335732117388,-0.8700861079650746,0,-1.5128721557628066,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.23731010235139055,Unf,1,336,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2009,WD,Normal,11.824087219587645
20,RL,60.0,-0.4978900618961891,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Ex,Gd,No,ALQ,1.0191623498999383,Unf,-0.359662323183478,-1.0616520496934685,1090,GasA,Gd,Y,SBrkr,-0.03666219330457884,-0.8700861079650746,0,-0.8279666074223463,1,0,1,1,2,1,TA,5,Typ,0,<None>,Attchd,0.37646918544354163,Fin,2,450,TA,TA,Y,-0.9490260588204544,0.7431032242892313,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,11.964007453736912
50,RL,44.0,0.8169204369343654,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1304899020544399,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,0.9627494221385254,Unf,-0.359662323183478,-0.5227487338424244,1156,GasA,Ex,Y,SBrkr,0.23446393798474263,1.079019087919442,0,0.5441990241580829,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.2988479313615373,RFn,2,400,TA,TA,Y,1.0399417283334982,0.6006195093871691,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,12.141539457711714
60,RL,0.0,0.11598602768241974,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6783630574282699,808,GasA,Gd,Y,SBrkr,-0.9899889684117312,1.156192635393924,0,0.3148182563186985,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,0.3143099995472106,RFn,2,389,TA,TA,Y,1.2556540365685809,0.649140556603013,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,12,2009,WD,Normal,12.08954444723597
75,RL,60.0,-0.7367659912824421,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,Gd,TA,PConc,TA,Fa,No,Unf,-1.3528794995691213,Unf,-0.359662323183478,0.6565989946781109,795,GasA,TA,N,SBrkr,-0.4608147082571545,1.158616017375495,481,1.353656094376896,1,0,1,0,5,1,TA,10,Typ,0,<None>,Detchd,0.3349744331282109,Unf,1,440,TA,Gd,Y,-0.9490260588204544,1.3782388418151625,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2006,WD,Normal,11.682676678340282
20,RL,65.0,-0.463578694496976,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.9769073421303909,TA,TA,CBlock,TA,TA,No,BLQ,0.5067961820377107,Unf,-0.359662323183478,0.012018603665368702,892,GasA,TA,Y,SBrkr,-0.6748260219247336,-0.8700861079650746,0,-1.4195261307457083,0,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.1813361342869544,RFn,1,288,TA,TA,Y,-0.9490260588204544,-1.0703598828507335,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2009,WD,Normal,11.51293546492023
