MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,logSP,Age,Garage_Age,RemodAge,KMeansCluster
60,RL,70.0,0.407984325939591,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.0779255342452432,TA,TA,CBlock,TA,TA,No,LwQ,0.1652394356149512,Rec,2.7814234681286005,-0.727187763834928,918,GasA,Gd,Y,SBrkr,-0.5833107802991561,1.1512397303183763,0,0.4828778835273329,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.2373101023513905,RFn,2,440,TA,TA,Y,1.1533939879924646,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,12.058158312538197,31,2008.7626898976487,31,2
20,RL,70.0,-0.1482766018061575,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,GLQ,0.7625854860131034,Unf,-0.359662323183478,-0.1373363681858312,1059,GasA,TA,Y,SBrkr,-0.1015319973224931,-0.8700861079650746,0,-0.8885177744935736,0,1,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1610851367988466,RFn,1,264,TA,TA,Y,1.0813478785100958,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2006,WD,Normal,11.9479558477909,43,2005.8389148632011,3,0
20,RL,0.0,0.7474613047726607,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Mn,BLQ,1.0761785248620386,Unf,-0.359662323183478,-0.3350964298314925,1383,GasA,TA,Y,SBrkr,0.7200992037536531,-0.8700861079650746,0,-0.1144976106587531,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,0.1157213056469119,Unf,1,354,TA,TA,Y,1.3724217862985144,1.1480578913736323,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2008,WD,Normal,12.013706813470414,54,2007.884278694353,54,3
90,RL,64.0,-0.4995386274285436,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691211,<None>,-0.359662323183478,-2.06340698001269,0,GasA,TA,Y,SBrkr,1.051157592245643,-0.8700861079650746,0,0.2017695871901723,0,0,2,0,4,2,TA,8,Typ,0,<None>,Attchd,0.2424192981144901,Unf,2,400,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,11.685693195625964,30,2008.7575807018854,30,2
60,RL,71.0,-0.4891204642884487,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.362716091631126,TA,TA,CBlock,TA,TA,No,BLQ,0.463474907801688,Unf,-0.359662323183478,-0.1766325680511428,780,GasA,TA,Y,SBrkr,-0.3654750261765113,1.1628927091012968,0,0.6824303485806011,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,0.1610851367988466,RFn,2,483,TA,TA,Y,-0.9490260588204544,0.7524911020959397,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,WD,Normal,11.849404844423074,45,2007.8389148632011,45,2
30,RM,50.0,-0.0687870478886742,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,ALQ,0.2816367144514111,Unf,-0.359662323183478,0.4295461352612922,951,GasA,Ex,N,SBrkr,-0.4708434749635657,-0.8700861079650746,0,-1.2314340802017585,0,0,1,0,2,1,TA,6,Typ,0,<None>,Detchd,0.025826732627677,Unf,1,327,TA,TA,Y,-0.9490260588204544,0.4856957975594531,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Abnorml,11.575909653758895,70,2005.9741732673724,56,0
90,RL,64.0,-0.4995386274285436,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794995691211,<None>,-0.359662323183478,-2.06340698001269,0,GasA,TA,Y,SBrkr,0.0497035843343881,1.2227663146577787,0,1.367639300080017,0,0,2,0,6,2,TA,12,Typ,0,<None>,Detchd,0.2424192981144901,Unf,2,528,TA,TA,Y,1.0127402623534074,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,11.870278179170796,30,2008.7575807018854,30,2
20,RL,100.0,0.6923347956306972,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,1.4509309556539318,Ex,TA,PConc,Ex,TA,Gd,GLQ,1.6252836315259684,Unf,-0.359662323183478,-0.9192449553734484,2330,GasA,Ex,Y,SBrkr,2.419516172285185,-0.8700861079650746,0,1.536368848578588,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,0.3972995781234436,Fin,3,820,TA,TA,Y,-0.9490260588204544,0.8891135120703203,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2010,New,Partial,13.323928581764989,1,2009.6027004218765,0,1
20,RL,65.0,-0.5064222362610017,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.548963535352875,Unf,-0.359662323183478,-0.0173849204443027,912,GasA,TA,Y,SBrkr,0.36305600573626,-0.8700861079650746,0,-0.4527489530798927,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,0.1509802527329246,Unf,1,288,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,11.81303746480054,45,2005.849019747267,12,0
20,RL,0.0,-0.4129207954945032,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,0.345467243333011,Unf,-0.359662323183478,0.1757501927692732,858,GasA,TA,Y,SBrkr,-0.7986375612177025,-0.8700861079650746,0,-1.533240217737769,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.2424192981144901,Unf,1,684,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,11.60824473564232,36,2006.7575807018854,36,0
20,RL,64.0,-0.0805918253915972,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,Gd,CBlock,TA,TA,Mn,BLQ,0.9308038601857392,Unf,-0.359662323183478,-0.9617493981258964,992,GasA,TA,Y,SBrkr,0.5381217158227328,-0.8700861079650746,0,-0.2872638288890218,1,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.1864074765193452,Unf,1,756,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,11.938199736300923,52,2008.8135925234806,9,3
60,RL,63.0,-0.2767603900322542,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.6363415310074778,783,GasA,Ex,Y,SBrkr,-0.9939364519103971,1.134628276424669,0,0.1497976538261351,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.3660747501607885,Fin,2,393,TA,TA,Y,-0.9490260588204544,0.9420561357323466,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,12.100717685412471,3,2005.6339252498392,3,2
20,RL,50.0,0.9697864450521396,Pave,<None>,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.7604496632004569,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,1.844441288870324,1670,GasA,Ex,Y,SBrkr,1.3185976157947166,-0.8700861079650746,0,0.4591266889010302,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.3816715924840345,RFn,3,690,TA,TA,Y,0.9916324498205988,0.8374695942600386,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,New,Partial,12.388398368982116,0,2005.618328407516,0,1
20,RL,0.0,-0.7463799316401184,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,1.0308789949874917,TA,TA,CBlock,TA,TA,No,GLQ,0.6996485603331917,Unf,-0.359662323183478,-0.4537317861209537,876,GasA,TA,Y,SBrkr,-0.6393139428505129,-0.8700861079650746,0,-1.3868472682530033,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1813361342869544,Unf,1,288,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2007,WD,Normal,11.74006900564972,40,2006.818663865713,40,0
20,RL,80.0,0.172779458212795,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,1.11728092554131,TA,TA,CBlock,TA,TA,No,Rec,0.3962796778102219,LwQ,2.781104961520686,-0.0988695942151982,1056,GasA,TA,Y,SBrkr,-0.1164627134176737,-0.8700861079650746,0,-0.9024410125768484,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1157213056469119,RFn,1,280,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.4536542639784877,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2010,WD,Normal,11.759793355371237,56,2009.884278694353,56,0
20,RL,116.0,0.7795503384576296,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.2448019429650738,Gd,TA,PConc,Gd,TA,No,GLQ,-0.373306495294795,Unf,-0.359662323183478,1.7172680166313707,1623,GasA,Ex,Y,SBrkr,1.253351194648093,-0.8700861079650746,0,0.3961856430616849,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,0.3816715924840345,RFn,3,865,TA,TA,Y,-0.9490260588204544,0.8374695942600386,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,12.449022745701502,1,2006.618328407516,1,1
50,RL,86.0,0.462792159225402,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,<None>,-0.8171343254785851,Gd,TA,CBlock,Gd,TA,No,Rec,0.1587239749331206,Unf,-0.359662323183478,0.6549170716728582,1017,GasA,Gd,Y,SBrkr,-0.2478646529777353,1.2085985231419578,0,1.1020342361211897,0,0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,0.025826732627677,Fin,1,180,Fa,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,3.4013396438179018,0,<None>,<None>,<None>,0,6,2006,WD,Normal,12.429220196836384,70,2005.9741732673724,19,3
20,RL,0.0,-0.0423103238260253,Pave,<None>,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,TA,Av,BLQ,0.3099754571420038,ALQ,2.781192561223437,-0.569550362833538,864,GasA,TA,Y,SBrkr,-0.6393139428505129,-0.8700861079650746,0,-1.3868472682530033,1,0,1,0,2,1,TA,5,Typ,0,<None>,Attchd,0.2628905342480805,Unf,2,484,TA,TA,Y,1.032425769651515,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,6,2006,WD,Normal,11.78296023574194,23,2005.737109465752,23,0
60,RL,149.0,0.6411927029938738,Pave,<None>,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.5658612867381538,742,GasA,Ex,Y,SBrkr,-1.2616862330371117,1.1453601781203695,0,0.0990333439348922,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.3764691854435416,Fin,2,390,TA,TA,Y,0.5335874858978151,0.4158386539481805,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,12.066816325306588,4,2008.6235308145565,4,2
90,RL,80.0,0.4798357030323267,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.3404814026207548,TA,TA,CBlock,TA,TA,No,Rec,0.5211185963916516,Unf,-0.359662323183478,0.4221493376755058,1105,GasA,TA,Y,FuseA,0.0068157992310953,1.230585275132639,0,1.4147517622504673,0,0,2,0,5,2,TA,12,Typ,0,<None>,Detchd,0.1459329623214244,Unf,2,480,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2010,WD,Normal,11.946660519211653,50,2009.8540670376785,50,3
20,RL,0.0,0.0437428057461072,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,<None>,-0.8171343254785851,TA,TA,CBlock,Gd,Gd,Av,ALQ,0.0968384482441898,Unf,-0.359662323183478,1.085715642923611,1268,GasA,TA,Y,SBrkr,0.4442927574564999,-0.8700861079650746,0,-0.3760454210277775,0,0,1,1,3,1,Gd,5,Typ,0,<None>,Detchd,0.2373101023513905,Unf,1,252,TA,TA,Y,1.04907092670939,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2009,WD,Normal,11.874097282798648,32,2008.7626898976487,20,3
30,RM,51.0,-0.762924462342098,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,BrkTil,TA,TA,No,Rec,0.5782092443774268,Unf,-0.359662323183478,-0.4478755863358588,768,GasA,TA,N,SBrkr,-0.2635045940492722,-0.8700861079650746,0,-1.0392920200168507,0,0,1,0,3,1,TA,6,Min1,0,<None>,Detchd,-0.0285632073955122,Unf,1,450,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,2.45219456506214,0,3.4013107059928718,0,<None>,MnPrv,Shed,620,7,2006,WD,Abnorml,11.38510345703214,81,2006.0285632073956,56,0
90,RH,82.0,-0.7164501781324293,Pave,<None>,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,BLQ,0.2798254135045495,Unf,-0.359662323183478,0.5218714756169597,1001,GasA,TA,N,FuseA,-0.3077125700190272,1.2020503703942385,0,1.01790416900077,0,0,2,0,4,2,TA,8,Typ,0,<None>,2Types,0.0906392586333493,Unf,3,871,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,WD,Normal,11.884495917930655,58,2006.9093607413668,57,3
160,FV,30.0,-2.110942682927851,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,1.0339968685103906,Gd,TA,PConc,Gd,TA,Av,GLQ,0.2977229864444592,Unf,-0.359662323183478,-0.3378218684548644,612,GasA,Ex,Y,SBrkr,-1.87637633151994,1.1077299250027703,0,-0.4819895888316568,0,0,2,1,2,1,Gd,4,Typ,0,<None>,Detchd,0.3972995781234436,RFn,2,528,TA,TA,Y,-0.9490260588204544,1.483212995881957,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,New,Partial,12.065280672855897,0,2008.6027004218765,0,2
160,RM,21.0,-2.8593418791232565,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,1.045981796891653,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794995691211,Unf,-0.359662323183478,0.1963559185605356,546,GasA,Fa,Y,SBrkr,-2.2408833124703693,1.0849980708855982,0,-0.822518431405707,0,0,1,1,3,1,TA,6,Typ,0,<None>,Attchd,0.1965604765068193,Unf,1,286,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2007,WD,Normal,11.225256725762891,37,2006.8034395234931,37,0
20,C (all),50.0,-0.0172567672912003,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,Av,BLQ,-0.4543340403406461,Unf,-0.359662323183478,-0.0565254904431413,480,GasA,TA,N,FuseA,-2.652702128567884,-0.8700861079650746,0,-3.196001693607317,1,0,0,0,1,1,TA,4,Typ,0,<None>,Detchd,0.1358486818132955,Unf,1,308,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2006,WD,Abnorml,10.471978128496518,57,2005.8641513181867,56,0
20,RL,0.0,1.254624034334017,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,1.0728834561084488,Unf,-0.359662323183478,-1.2452913978426976,1134,GasA,Ex,Y,FuseA,0.3450032929229393,-0.8700861079650746,0,-0.469773740789354,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1257781311519427,RFn,1,284,TA,TA,Y,-0.9490260588204544,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2009,WD,Normal,11.81303746480054,53,2008.874221868848,53,0
60,RL,103.0,0.7236282103744257,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,<None>,-0.8171343254785851,Gd,TA,PConc,Ex,TA,Mn,BLQ,-0.4681758222433604,GLQ,2.7814985449129974,-0.0752272355379241,1104,GasA,Ex,Y,SBrkr,-0.6041959798510146,1.2375962228562016,0,1.2061335864489542,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,0.3039985022010464,RFn,3,833,TA,TA,Y,0.7677462089344966,1.3883197741363045,2.4543853216914795,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,11,2007,WD,Normal,12.380030154325455,16,2006.696001497799,16,2
20,RL,87.0,0.3805553385908694,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,Ex,TA,CBlock,Gd,TA,No,ALQ,0.6234649948806428,BLQ,2.781337559192547,-0.5506490142779065,1184,GasA,Ex,Y,SBrkr,0.7904980230649119,-0.8700861079650746,0,-0.0474570119688562,1,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,0.2988479313615373,Unf,2,601,TA,TA,Y,-0.9490260588204544,0.7616987462042447,-0.4079206211052366,0,3.4013320691651456,0,<None>,<None>,<None>,0,5,2008,WD,Normal,12.08108182106182,50,2007.7011520686385,6,3
60,RL,70.0,-0.1372204822249191,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1071932602460386,Gd,Gd,PConc,Gd,Gd,No,GLQ,0.8944093113083411,Unf,-0.359662323183478,-1.042756232151331,928,GasA,Ex,Y,SBrkr,-0.5214698663480244,1.156192635393924,0,0.5513388837065284,0,1,2,1,3,1,Gd,7,Typ,0,<None>,Attchd,0.3194709272127337,RFn,2,471,TA,TA,Y,1.21676248754314,1.011941422375786,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2007,WD,Normal,12.211065162153217,13,2006.6805290727873,13,2
90,RL,67.0,-0.0661237772805017,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,<None>,-0.8171343254785851,TA,TA,CBlock,TA,TA,No,ALQ,1.089240968349549,Unf,-0.359662323183478,-0.7415008417479788,1272,GasA,Gd,Y,SBrkr,0.4543018957579536,1.1879167098528167,0,1.3113537799021049,2,0,2,2,4,2,TA,9,Typ,0,<None>,<None>,-4.092378380520978,<None>,0,0,<None>,<None>,N,-0.9490260588204544,0.9096551596083446,-0.4079206211052366,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,9,2008,WD,Normal,11.890683588496984,108,2012.092378380521,5,3
20,RL,65.0,0.2343583972849089,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,GLQ,-0.6383254175845262,Unf,-0.359662323183478,1.3807992754072265,1316,GasA,Ex,Y,SBrkr,0.5623567487687813,-0.8700861079650746,0,-0.2642995790155813,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,0.3764691854435416,Fin,2,397,TA,TA,Y,0.8751970031770026,-1.0703598828507337,-0.4079206211052366,23,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2006,New,Partial,12.043500773454497,1,2005.6235308145565,0,2
120,RL,50.0,-0.2433214436723773,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,<None>,-0.8171343254785851,Gd,TA,PConc,Gd,TA,No,LwQ,0.017143588117137,GLQ,2.781558924568282,0.3004258648536287,1604,GasA,Ex,Y,SBrkr,1.216292542653177,-0.8700861079650746,0,0.3604808698959035,1,0,2,0,2,1,Gd,5,Typ,1,Fa,Attchd,0.3143099995472106,RFn,2,533,TA,TA,Y,-0.9490260588204544,0.90290488263772,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2008,WD,Normal,12.170450649220747,15,2007.6856900004527,14,1
20,RL,79.0,0.2349323789327756,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,1.1908713112913514,TA,Gd,CBlock,Gd,TA,No,BLQ,0.7258116822356817,LwQ,2.7815924502483447,-2.06340698001269,1686,GasA,TA,Y,SBrkr,1.3488402815630542,-0.8700861079650746,0,0.4883346944084733,1,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,0.2475319386039409,Unf,2,612,TA,TA,Y,1.2897099198399309,1.2058368756406692,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2006,WD,Normal,12.242891437918386,26,2005.752468061396,26,1
20,RL,0.0,1.0680699512885354,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,<None>,-0.8171343254785851,TA,TA,PConc,Gd,TA,Av,ALQ,0.8555527782199923,LwQ,2.778516106152206,-0.4863468991600081,1126,GasA,TA,Y,SBrkr,0.0666969896602928,-0.8700861079650746,0,-0.7312913813937054,0,1,2,0,3,1,Ex,6,Typ,0,<None>,Attchd,0.2322043507325828,RFn,2,540,TA,TA,Y,1.0613866074421718,-1.0703598828507337,-0.4079206211052366,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2008,WD,Abnorml,12.07254696717504,31,2007.7677956492673,31,3
