MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP
40,RL,60.0,9.404672841436273,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,Gd,TA,CBlock,TA,TA,No,Rec,0.42773918092953966,Unf,-0.3596623231834907,0.0052725217225658375,832,GasA,Gd,Y,SBrkr,-0.19833055497208676,-0.8700861080477102,232,-0.3760454172681685,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,0.09063925408110478,Unf,1,288,TA,TA,Y,-0.9490260586845501,0.48569579979803346,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,Othr,0,9,2009,WD,Normal,60,0.650974985658468,59,-0.8914278120874276,1.0,-0.9126127337564677,11.798111925972618
50,RM,52.0,8.651898894268529,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.4479360669573712,676,GasA,Ex,Y,SBrkr,-1.5588792467877677,1.0479896196355567,0,-0.7180921885323843,0,0,1,1,3,1,TA,5,Typ,0,<None>,Detchd,0.05068616039720893,Unf,1,200,TA,TA,Y,0.42061274794485637,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Abnorml,68,0.7208989334619208,59,-0.9895866644440829,1.5,-0.9435349224584871,11.104972264124868
60,FV,75.0,9.105090961257085,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,-0.8171343255986645,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.3676174184200968,Unf,-0.3596623231834907,1.1538278213688666,1184,GasA,Ex,Y,SBrkr,0.22641818391118537,1.2663170463210576,0,1.848045588230349,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,0.3868774641567882,Fin,2,550,TA,TA,Y,1.1059714077808116,1.6961957560085867,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2007,New,Partial,0,-2.0986278134101255,0,1.5060405684401836,2.5,1.7097584866227498,12.623064399210184
20,RL,94.0,10.138045708665592,Pave,<None>,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,-0.8171343255986645,TA,TA,PConc,TA,TA,Gd,ALQ,0.7336934843746612,Unf,-0.3596623231834907,-0.05420073096374029,1064,GasA,Gd,Y,SBrkr,-0.18606736778542185,-0.8700861080477102,0,-0.9672824681035477,1,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.161085134287172,Unf,2,648,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2007,WD,Normal,44,0.4755391685763003,44,-0.5299781026016823,2.0,-1.7028482440615262,11.792456911128632
60,RL,74.0,9.086476384753796,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,1.251764910487587,Gd,TA,PConc,Ex,TA,No,GLQ,1.1433846130475955,Unf,-0.3596623231834907,-0.4103383152214231,1462,GasA,Ex,Y,SBrkr,0.8964932669723353,1.1504842158723754,0,1.3452381474678508,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,0.3712702419788715,Fin,3,738,TA,TA,Y,1.068195270708358,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,5,-0.7943788446665072,4,1.3960295937282403,3.5,0.3209175871811291,12.765691290604371
85,RL,88.0,9.37441309371334,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,Av,ALQ,0.9605059620617782,Unf,-0.3596623231834907,-0.6646434572007142,1109,GasA,TA,Y,SBrkr,0.14756714375030552,-0.8700861080477102,0,-0.6554816437669277,1,0,1,0,3,1,Gd,6,Min2,0,<None>,Detchd,0.28341692433536037,Unf,2,576,TA,TA,Y,1.0813478786015531,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,Shed,400,6,2010,WD,Normal,49,0.09995579523436655,15,-0.2995501463332508,2.0,0.3618818075398232,11.904974309480185
20,RL,0.0,8.853808274977197,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.0729704798508957,Gd,Gd,CBlock,TA,TA,No,ALQ,0.7463397493106708,Unf,-0.3596623231834907,-0.6377543585066242,864,GasA,Ex,Y,SBrkr,-0.7764335748099521,-0.8700861080477102,0,-1.512872161316041,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.23731010208740658,Unf,1,336,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2009,WD,Normal,31,0.27406313167405116,4,-1.119931827288651,2.0,-1.7028482440615262,11.824087219587645
20,RL,60.0,8.857230494201946,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,TA,PConc,Ex,Gd,No,ALQ,1.019162362289801,Unf,-0.3596623231834907,-1.0616520493575456,1090,GasA,Gd,Y,SBrkr,-0.03666219733830558,-0.8700861080477102,0,-0.8279666059942835,1,0,1,1,2,1,TA,5,Typ,0,<None>,Attchd,0.3764691893871889,Fin,2,450,TA,TA,Y,-0.9490260586845501,0.743103225576197,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,2,-1.2780412414318947,1,-0.41916894041642955,2.5,-0.6436402062267382,11.964007453736912
50,RL,44.0,9.529448434427817,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.1304899035803837,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,0.962749431275298,Unf,-0.3596623231834907,-0.5227487333004671,1156,GasA,Ex,Y,SBrkr,0.2344639341650505,1.079019091071161,0,0.5441990271622638,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.2988479329417925,RFn,2,400,TA,TA,Y,1.039941728029179,0.6006195112488294,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2007,WD,Normal,17,-0.07798930401681463,16,0.4924036623844661,2.5,0.42152623969674435,12.141539457711714
60,RL,0.0,9.173365135851288,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,TA,TA,PConc,Gd,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.6783630574845391,808,GasA,Gd,Y,SBrkr,-0.989988968485656,1.156192635234925,0,0.31481826019578935,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,0.3143100015949657,RFn,2,389,TA,TA,Y,1.2556540385398298,0.6491405582822926,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,12,2009,WD,Normal,17,-0.11380886792176724,16,-0.1104383225837724,2.5,1.137598427638662,12.08954444723597
75,RL,60.0,8.733110697638708,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,Gd,TA,PConc,TA,Fa,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.6565989947518777,795,GasA,TA,N,SBrkr,-0.46081471143467506,1.158616017106658,481,1.353656090715121,1,0,1,0,5,1,TA,10,Typ,0,<None>,Detchd,0.3349744358033199,Unf,1,440,TA,Gd,Y,-0.9490260586845501,1.3782388391047393,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2006,WD,Normal,94,-0.45385107144650155,56,0.07968924830254649,2.0,0.3415251240392701,11.682676678340282
20,RL,65.0,8.875007486048396,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.9769073452800603,TA,TA,CBlock,TA,TA,No,BLQ,0.5067961688779543,Unf,-0.3596623231834907,0.012018604123108827,892,GasA,TA,Y,SBrkr,-0.674826024119068,-0.8700861080477102,0,-1.41952613510094,0,0,1,0,3,1,TA,5,Typ,0,<None>,Attchd,0.1813361323684345,RFn,1,288,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,GdWo,<None>,0,7,2009,WD,Normal,42,0.44897230898831986,42,-1.0271504623055538,1.0,-1.7028482440615262,11.51293546492023
120,FV,50.0,8.540909718033554,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.9769073452800603,Gd,TA,PConc,Ex,TA,Av,GLQ,1.1840691235388696,Unf,-0.3596623231834907,0.012018604123108827,1698,GasA,Ex,Y,SBrkr,1.3918115068388635,-0.8700861080477102,0,0.5298727833850572,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,0.3453273816152302,Fin,2,506,TA,TA,Y,0.865334801863943,0.8749151817556768,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,1,2008,CWD,Abnorml,9,-0.45385107144650155,8,1.1018821851083511,3.0,0.20268070457498105,12.70351207261035
90,RL,70.0,9.035272443893536,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.1393409748445256,TA,TA,CBlock,TA,TA,No,LwQ,0.6234649867156745,Unf,-0.3596623231834907,1.1228053316360818,1626,GasA,Ex,Y,SBrkr,1.397373463200888,-0.8700861080477102,0,0.5352524188569446,0,0,2,0,4,2,TA,8,Typ,0,<None>,Attchd,0.3764691893871889,Fin,2,588,TA,TA,Y,1.187424061054513,0.7883066790621045,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Family,47,-1.5729704126478672,1,1.0267617846433346,2.0,0.93831446510949,11.884495917930655
50,RL,59.0,9.709113657218,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,Gd,PConc,TA,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.6916644436040219,816,GasA,TA,Y,SBrkr,-0.7470684812001335,1.0755658434205788,0,-0.09272024555913452,0,0,1,1,3,1,TA,8,Typ,0,<None>,Attchd,0.12074799936370985,Unf,1,300,TA,TA,Y,0.9364416722712856,-1.0703598832348913,-0.40792062110509075,0,3.4013378776133503,0,<None>,<None>,<None>,0,4,2008,WD,Normal,53,0.5811675569839767,53,-0.3775420727989362,1.5,1.1511673955961357,11.81673429934846
20,RL,95.0,9.671933733861948,Pave,<None>,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,-0.8171343255986645,Gd,Gd,PConc,TA,Gd,Gd,ALQ,0.3916693648394556,Rec,2.781555159361872,1.0437808457749378,2217,GasA,Ex,Y,SBrkr,2.2163498424289165,-0.8700861080477102,0,1.3353904761965598,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,0.19656047503613358,Unf,2,621,TA,TA,Y,0.8065455691942939,1.424367332737846,-0.40792062110509075,0,3.4013355198334523,0,<None>,<None>,<None>,0,10,2007,WD,Normal,37,0.37627145144799745,37,2.1198092875628167,3.0,1.542870783529066,12.498745990829317
20,RL,128.0,9.405989388981,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0729704798508957,TA,TA,CBlock,TA,TA,No,BLQ,1.0494768209139218,Unf,-0.3596623231834907,0.05860442239382964,1505,GasA,Ex,Y,SBrkr,0.9885127288086044,-0.8700861080477102,0,0.1417281687665429,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,0.11069803438654012,RFn,2,505,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,162,-0.2940036598327685,0,<None>,<None>,<None>,0,2,2009,WD,Normal,56,0.6122119521412609,56,0.6552855550938924,2.0,0.20268070457498105,11.91505836075372
50,RL,60.0,8.99528899055931,Pave,<None>,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,Gd,CBlock,TA,TA,Mn,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.44059745799644723,672,GasA,Ex,Y,SBrkr,-1.5778185296051597,0.9220403308642025,0,-1.3161231322052929,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,0.36607475378556836,Unf,2,576,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,Shed,2000,7,2007,WD,Normal,58,-0.9191463733376205,1,-1.3465621442773055,1.0,-1.7028482440615262,11.719134432217524
60,RL,70.0,9.32232887392423,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.077925536379334,TA,TA,CBlock,TA,TA,No,LwQ,0.16523941095468817,Rec,2.7814234680752703,-0.727187763331237,918,GasA,Gd,Y,SBrkr,-0.5833107829591131,1.1512397303827342,0,0.4828778868091032,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,0.23731010208740658,RFn,2,440,TA,TA,Y,1.153393988818609,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2009,WD,Normal,31,0.27406313167405116,31,0.153556270564089,2.5,0.6024909139361502,12.058158312538197
20,RL,70.0,9.037771106624906,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,GLQ,0.7625854844586288,Unf,-0.3596623231834907,-0.13733636768051122,1059,GasA,TA,Y,SBrkr,-0.10153200131938037,-0.8700861080477102,0,-0.8885177735146373,0,1,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.161085134287172,RFn,1,264,TA,TA,Y,1.0813478786015531,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2006,WD,Normal,43,0.46241814043780827,3,-0.4961757967531979,1.5,0.3618818075398232,11.9479558477909
20,RL,0.0,9.494390858193913,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,-0.8171343255986645,TA,TA,PConc,Gd,TA,Mn,BLQ,1.076178540643192,Unf,-0.3596623231834907,-0.33509642929092087,1383,GasA,TA,Y,SBrkr,0.7200992018029762,-0.8700861080477102,0,-0.1144976063671404,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,0.11572130181712445,Unf,1,354,TA,TA,Y,1.3724217897279918,1.148057890381675,-0.40792062110509075,0,-0.2940036598327685,0,<None>,GdPrv,<None>,0,6,2008,WD,Normal,54,0.5917175553197482,54,0.3616785363518881,2.0,1.8540624200234042,12.013706813470414
90,RL,64.0,8.856376036730422,Pave,<None>,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794921740805,<None>,-0.3596623231834907,-2.0634069816011356,0,GasA,TA,Y,SBrkr,1.0511575926630015,-0.8700861080477102,0,0.2017695913309751,0,0,2,0,4,2,TA,8,Typ,0,<None>,Attchd,0.2424192980026228,Unf,2,400,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,30,0.25503440542016753,30,-1.4553781202400256,2.0,-1.7028482440615262,11.685693195625964
60,RL,71.0,8.86177531100083,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,1.3627160897100994,TA,TA,CBlock,TA,TA,No,BLQ,0.4634748929198233,Unf,-0.3596623231834907,-0.17663256753622195,780,GasA,TA,Y,SBrkr,-0.3654750296729925,1.1628927086377319,0,0.6824303508409685,1,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,0.161085134287172,RFn,2,483,TA,TA,Y,-0.9490260586845501,0.752491103340874,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,10,2008,WD,Normal,45,0.48835020089423503,45,0.1212880073572235,2.5,-0.6326513476520874,11.849404844423074
30,RM,50.0,9.078635880978755,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,TA,TA,BrkTil,TA,TA,No,ALQ,0.28163669316180207,Unf,-0.3596623231834907,0.4295461355008806,951,GasA,Ex,N,SBrkr,-0.47084347810328847,-0.8700861080477102,0,-1.2314340823800947,0,0,1,0,2,1,TA,6,Typ,0,<None>,Detchd,0.025826726229711765,Unf,1,327,TA,TA,Y,-0.9490260586845501,0.48569579979803346,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Abnorml,70,0.737018815975453,56,-0.8376091022268577,1.0,-0.9126127337564677,11.575909653758895
90,RL,64.0,8.856376036730422,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,TA,TA,Slab,<None>,<None>,<None>,<None>,-1.3528794921740805,<None>,-0.3596623231834907,-2.0634069816011356,0,GasA,TA,Y,SBrkr,0.04970358030439012,1.2227663113470189,0,1.367639296254375,0,0,2,0,6,2,TA,12,Typ,0,<None>,Detchd,0.2424192980026228,Unf,2,528,TA,TA,Y,1.0127402617994714,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Alloca,30,0.25503440542016753,30,-0.3334313662894063,2.0,0.1574063179325128,11.870278179170796
20,RL,100.0,9.466531777336593,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,1.4509309520384355,Ex,TA,PConc,Ex,TA,Gd,GLQ,1.6252836849310746,Unf,-0.3596623231834907,-0.919244954948554,2330,GasA,Ex,Y,SBrkr,2.41951619191582,-0.8700861080477102,0,1.5363688426462012,1,0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,0.39729958270829685,Fin,3,820,TA,TA,Y,-0.9490260586845501,0.8891135126454531,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,3,2010,New,Partial,1,-1.5729704126478672,0,2.352825447768813,3.5,-0.46222334810294535,13.323928581764989
20,RL,65.0,8.852807917623322,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,BLQ,0.5489635239389794,Unf,-0.3596623231834907,-0.017384919975841222,912,GasA,TA,Y,SBrkr,0.36305600222579276,-0.8700861080477102,0,-0.45274894958961454,0,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,0.1509802499263658,Unf,1,288,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,45,0.48835020089423503,12,-0.46551759062339554,1.0,-1.7028482440615262,11.81303746480054
20,RL,0.0,8.901230352110781,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,TA,TA,CBlock,TA,TA,No,ALQ,0.34546722413825276,Unf,-0.3596623231834907,0.1757501931557414,858,GasA,TA,Y,SBrkr,-0.7986375626745563,-0.8700861080477102,0,-1.5332402235628062,0,0,1,0,2,1,TA,4,Typ,0,<None>,Detchd,0.2424192980026228,Unf,1,684,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,36,0.2149132084400027,36,-1.1400643316263992,1.0,-1.7028482440615262,11.60824473564232
20,RL,64.0,9.072571442231286,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,-0.8171343255986645,TA,Gd,CBlock,TA,TA,Mn,BLQ,0.9308038675262311,Unf,-0.3596623231834907,-0.9617493977246642,992,GasA,TA,Y,SBrkr,0.5381217129482159,-0.8700861080477102,0,-0.287263824881917,1,0,1,0,2,1,TA,5,Typ,0,<None>,Detchd,0.18640747474981995,Unf,1,756,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2009,WD,Normal,52,0.43518579396036317,9,-0.2519450269865084,2.0,-1.7028482440615262,11.938199736300923
60,RL,63.0,8.971575439759016,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,0.6363415310972853,783,GasA,Ex,Y,SBrkr,-0.9939364519527032,1.134628277227111,0,0.14979765805116785,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0.36607475378556836,Fin,2,393,TA,TA,Y,-0.9490260586845501,0.942056136018714,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,7,2006,WD,Normal,3,-1.0742144813951302,3,-0.2603128440082188,2.5,-0.39059159182131337,12.100717685412471
20,RL,50.0,9.60642831827175,Pave,<None>,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.7604496679249955,Gd,TA,PConc,Gd,TA,No,Unf,-1.3528794921740805,Unf,-0.3596623231834907,1.8444412876364769,1670,GasA,Ex,Y,SBrkr,1.3185976187732682,-0.8700861080477102,0,0.45912669228165703,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,0.3816715965875489,RFn,3,690,TA,TA,Y,0.9916324490785964,0.8374695951011406,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2006,New,Partial,0,-2.0986278134101255,0,1.0289531790356508,2.0,0.42152623969674435,12.388398368982116
20,RL,0.0,8.728102205062104,Pave,<None>,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,1.030878997618755,TA,TA,CBlock,TA,TA,No,GLQ,0.6996485557021561,Unf,-0.3596623231834907,-0.4537317855756618,876,GasA,TA,Y,SBrkr,-0.6393139452335747,-0.8700861080477102,0,-1.3868472722073035,0,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.1813361323684345,Unf,1,288,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,-0.40792062110509075,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,8,2007,WD,Normal,40,0.4210415368309103,40,-1.0370008956591634,1.0,-1.7028482440615262,11.74006900564972
20,RL,80.0,9.202409001649903,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,1.1172809272254713,TA,TA,CBlock,TA,TA,No,Rec,0.39627966040366586,LwQ,2.7811049614883396,-0.09886959372047405,1056,GasA,TA,Y,SBrkr,-0.11646271740127848,-0.8700861080477102,0,-0.902441011705773,1,0,1,0,3,1,TA,6,Typ,0,<None>,Attchd,0.11572130181712445,RFn,1,280,TA,TA,Y,-0.9490260586845501,-1.0703598832348913,2.4536542641597068,0,-0.2940036598327685,0,<None>,MnPrv,<None>,0,2,2010,WD,Normal,56,0.6122119521412609,56,-0.5079063281023791,2.0,0.21379731367628158,11.759793355371237
20,RL,116.0,9.510593101601815,Pave,<None>,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,1.2448019429602613,Gd,TA,PConc,Gd,TA,No,GLQ,-0.37330652703967193,Unf,-0.3596623231834907,1.7172680155685123,1623,GasA,Ex,Y,SBrkr,1.2533511969483546,-0.8700861080477102,0,0.3961856466808579,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,0.3816715965875489,RFn,3,865,TA,TA,Y,-0.9490260586845501,0.8374695951011406,-0.40792062110509075,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2007,WD,Normal,1,-1.5729704126478672,1,0.9395171164088364,3.0,-0.5290189137296576,12.449022745701502
