MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Age,Garage_Age,RemodAge,TotalSF,TotalBath,TotalPorchSF,logSP,Decade,HasPool,Has2ndFlr,HasGarage,HasBsmt,HasFireplace,IsNormalCondition,ExterQual_Score,ExterCond_Score,BsmtQual_Score,BsmtCond_Score,HeatingQC_Score,KitchenQual_Score,FireplaceQu_Score,GarageQual_Score,GarageCond_Score,Qual_x_TotalSF,Kitchen_x_TotalSF,Cond_x_Age,TotalSF_to_Neighborhood_Ratio,OverallQual_to_Neighborhood_Ratio,Age_vs_Neighborhood_Avg,TotalSF_to_MSSubClass_Ratio,LotArea_to_MSZoning_Ratio,TotalSF_to_OverallQual_Ratio,TotalSF_to_Decade_Ratio,KMeansCluster,TotalSF_squared,OverallQual_squared,GrLivArea_squared,GarageArea_squared,Age_squared,LotArea_squared,TotalBath_squared,LotArea_to_TotalSF_Ratio,GarageArea_to_TotalSF_Ratio,Porch_to_TotalSF_Ratio,Living_to_Total_Ratio,Bsmt_to_Total_Ratio,Rooms_per_SF,Bedrooms_per_SF,Bath_per_SF,YearsSince2006,MarketCycle,Quarter,PeakSeason,EndOfYear,AvgQuality,MaxQuality,MinQuality,QualityRange,ExcellentFeatures,PoorFeatures,Cluster_Size_k6,Cluster_Size_k8,Cluster_Quality_k6,Cluster_Quality_k8,Cluster_Efficiency_k4,Cluster_Efficiency_k6,Cluster_Age_Quality_k4,Cluster_Age_Quality_k6,Cluster_Luxury_k3,Cluster_Luxury_k5,Cluster_Comprehensive_k8,Cluster_Comprehensive_k10,Qual_x_LotArea,Qual_x_GarageArea,Qual_x_Bath,Qual_x_GrLivArea,Qual_x_BsmtSF,Age_x_Quality,Age_x_Size,Living_x_Bath,Rooms_x_Qual,Rooms_x_KitchenQual,GarageArea_x_Qual,GarageCars_x_Qual,BsmtSF_x_Qual,BsmtSF_x_OverallQual,YearBuilt_x_Qual,YearRemod_x_Qual,Bath_x_Qual,Bath_x_KitchenQual,AvgQual_x_Size,AvgQual_x_Age,Qual_Age_Interaction,RemodAge_FromBuild,Is_Remodeled,OverallQual_Squared
80,RL,65.0,9.034318927730707,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2551275070413035,CBlock,Av,GLQ,0.6955464119910998,Unf,-0.3596623231834907,-0.1519724717206753,985,GasA,Y,SBrkr,-0.3590046251918398,-0.8700861080477102,0,-1.1279123672531066,0,0,2,0,3,1,6,Typ,0,Attchd,0.2322043503167666,Unf,1,328,Y,1.1089053975184595,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2008,WD,Normal,31,0.2740631316740511,31,-0.731800238043535,2.0,0.450591730431615,11.917730355182512,1970,0,0,1,1,0,1,4,3,4,4,3,3,0,3,3,-3.659001190217675,-2.195400714130605,248,-3.4145444127341955,0.7530120481927711,25.0,1.8073763459767893,0.9808780653010598,1.3656021437242467,1.5430332657074028,Cluster_2,0.5355315884005745,25,1.2721863082025069,107584,961,81.61891848795331,4.0,33.68503708514546,1222.9690198354538,1.6800601430241255,-4.20549354341408,3672.6356235912253,-46.90711405666896,-23.45355702833448,7.457128169728376,2,2,4,0,1,3.6363636363636362,8,0,8,5,1,5,3,0,7,0,0,1,3,1,1,5,0,45.17159463865354,1640,10.0,-5.639561836265533,4925,155,-22.685807379349583,-2.2558247345062132,30,18,984,5,3940,4925,9885,9885,10.0,6.0,-2.6610917747037637,112.72727272727272,155,0,0,25
20,RL,0.0,9.405578154036684,Pave,<None>,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,CompShg,Plywood,Plywood,None,-0.8171343255986645,CBlock,No,LwQ,1.183483417986603,Unf,-0.3596623231834907,-0.0799318504003295,1657,GasA,Y,SBrkr,1.29380979716126,-0.8700861080477102,0,0.4352029360382092,0,1,2,0,3,1,7,Typ,1,Attchd,0.1965604750361335,Unf,2,484,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,3.401323045059961,0,<None>,<None>,<None>,0,3,2007,WD,Normal,37,0.3762714514479974,37,1.0003989009579926,2.5,0.1166686094412075,12.004574385508691,1970,0,0,1,1,1,0,3,3,4,3,4,3,3,3,3,6.002393405747956,3.001196702873978,111,-3.762323547710352,1.1194029850746268,-11.0,55.6644582208727,1.0211865860138267,-8.948655429333474,-2.109385461915463,Cluster_3,1.0007979610379594,36,0.1894015955362776,234256,1369,88.46490041169211,6.25,4.701851290526278,241.95174260904267,0.05832267223569,0.21755807595664556,828.3347882297184,4.877359030021967,2.0902967271522717,1.249750736616956,1,1,1,1,0,3.4545454545454546,6,3,3,3,0,4,1,3,3,0,0,3,4,0,0,1,4,56.43346892422011,2904,15.0,2.611217616229255,9942,222,37.014759335445724,1.088007340095523,42,21,1452,12,6628,9942,11820,11820,15.0,7.5,3.4559234760367015,127.81818181818181,222,0,0,36
160,RM,21.0,7.704361167910313,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,-0.8171343255986645,CBlock,No,BLQ,0.259571053795718,LwQ,2.7810506795256345,-2.063406981601136,546,GasA,Y,SBrkr,-2.240883296240022,1.0849980737935814,0,-0.8225184299388247,0,0,1,1,3,1,6,Typ,0,Attchd,0.1965604750361335,RFn,1,286,Y,1.1470865844695532,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,WD,Normal,39,0.4065211821074905,39,-1.2731861702805711,1.5,0.5802750835504465,11.38510345703214,1970,0,1,1,1,0,1,3,3,3,3,3,3,0,3,3,-5.0927446811222845,-3.8195585108417136,156,1.0,0.8947368421052632,3.0,1.610336431027424,0.8855911857914714,1.2865743888749412,2.6845695205481177,Cluster_2,1.6210030241937075,16,0.6765365675890294,81796,1521,59.35718100560436,2.25,-28.201871126923013,-1046.9051186092936,-2.1241012418545386,3.010834805781242,-1998.6370446177423,33.80632703402325,16.903163517011624,-5.490761111587204,3,3,3,1,0,2.909090909090909,4,0,4,2,1,3,2,3,3,0,0,3,4,1,1,6,9,30.81744467164125,1144,6.0,-3.290073719755299,2184,156,-49.654260640942276,-1.2337776449082372,24,18,858,4,1638,2184,7880,7880,6.0,4.5,-3.7038143135434796,113.45454545454545,156,0,0,16
20,RL,43.0,9.402529747968488,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,1.1133151469277918,PConc,Mn,Unf,-1.3528794921740803,Unf,-0.3596623231834907,1.8895830143663288,1710,GasA,Y,SBrkr,1.3936665841302898,-0.8700861080477102,0,0.5316669703090513,0,0,2,0,3,1,7,Typ,1,Attchd,0.3712702419788715,Fin,2,550,Y,0.8751970014848166,0.7335278737319859,-0.4079206211050907,0,3.401330602117745,0,<None>,<None>,<None>,0,4,2009,WD,Normal,5,-0.7943788446665072,4,1.1159254330867827,2.0,0.945758040839906,12.388398368982116,2000,0,0,1,1,1,1,4,3,5,3,5,4,4,3,3,7.811478031607479,4.463701732347131,25,-3.5262572688890916,1.251824817518248,-21.0,62.092615843724175,1.020855613123635,2.973691700728809,1.9984975226219006,Cluster_3,1.2452895722099235,49,0.2826697673176056,302500,25,88.40756566143237,4.0,4.443696172341841,259.9335455775687,0.44697134693456686,0.2512692375616648,808.1570235229863,4.570184077670342,1.9586503190015756,0.9452128930093406,3,3,2,1,0,4.181818181818182,7,3,4,7,0,4,1,1,1,0,0,2,0,0,4,4,1,65.81770823577942,3850,14.0,3.721668792163359,11970,35,5.579627165433914,1.0633339406181026,49,28,1650,14,8550,11970,14028,14035,14.0,8.0,4.6665972656356365,20.909090909090907,35,1,1,49
50,RL,60.0,8.699681400989514,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,BrkTil,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.9923403545589824,1008,GasA,Y,SBrkr,-0.2855313186489259,-0.8700861080477102,514,0.1758868225156609,0,0,2,0,4,1,7,Typ,0,<None>,-4.092378378701407,<None>,0,0,P,-0.94902605868455,-1.0703598832348913,2.4530887667669883,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2006,WD,Normal,80,2.4006765562497487,56,-0.6615495764455654,2.0,0.0626175681223343,11.53273789613992,1920,0,0,0,1,0,1,3,2,3,3,5,3,0,0,0,-3.3077478822278272,-1.9846487293366963,400,-32.08688254598055,0.9191176470588235,-3.0,2.031458625896926,0.9445456519301404,1.2345083710128382,1.0186498585523662,Cluster_2,0.43764784209530705,25,0.0309361743346556,0,6400,75.68445647872286,4.0,25.704448260471164,0.0,0.18501252698909157,0.5196826780964929,2978.2796233903327,5.952953860835337,3.401687920477335,5.909284967044312,0,0,2,1,0,2.6363636363636362,5,0,5,3,4,0,3,3,0,0,0,3,4,2,2,2,3,43.498407004947566,0,10.0,0.8794341125783045,5040,400,-52.923966115645236,0.3517736450313218,35,21,0,0,3024,5040,9630,9750,10.0,6.0,-1.7440852469928543,210.9090909090909,400,24,1,25
50,RL,115.0,9.965851836732678,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,CBlock,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.5271925975017296,720,GasA,Y,SBrkr,-1.3576878583254768,1.086826106504306,0,-0.3689470133531728,0,0,2,0,4,1,7,Typ,1,Attchd,0.0856331284214444,Unf,1,312,Y,-0.94902605868455,-1.0703598832348913,2.452010312321207,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2008,WD,Normal,60,0.650974985658468,58,-0.6995998053470581,2.0,-0.1338515281422547,11.81303746480054,1940,0,1,1,1,1,1,3,3,3,3,3,3,4,3,3,-3.4979990267352905,-2.0987994160411745,300,1.1900911203382858,0.9946236559139785,17.0,2.148301669066269,1.0820168677780757,1.3055133686280282,1.002188732060661,Cluster_2,0.4894398876416416,25,0.1361218986622263,97344,3600,99.3182028317081,4.0,33.17525092900296,1038.6145067597563,-0.4455773682067548,-1.2281850009432398,2396.80270790713,11.09257090628048,6.338611946445989,6.657785299742027,2,2,3,1,0,3.4545454545454546,5,3,2,3,0,5,3,3,3,0,0,3,4,0,4,5,0,49.829259183663396,1560,10.0,-1.844735066765864,3600,300,-41.97598832082349,-0.7378940267063456,35,21,936,5,2160,3600,9740,9750,10.0,6.0,-2.4167993275625643,207.27272727272728,300,2,1,25
90,RL,75.0,9.192787212728591,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,Hip,CompShg,AsphShn,AsphShn,None,-0.8171343255986645,CBlock,<None>,<None>,-1.3528794921740803,<None>,-0.3596623231834907,-2.063406981601136,0,GasA,N,SBrkr,1.3071813232249854,-0.8700861080477102,0,0.4481065585178904,0,0,2,0,4,2,8,Typ,0,<None>,-4.092378378701407,<None>,0,0,Y,-0.94902605868455,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2010,WD,Normal,45,2.4015474917318427,45,-1.2283677427377908,2.0,-1.7028482440615262,11.51293546492023,1960,0,0,0,0,0,1,3,3,0,0,3,3,0,0,0,-6.141838713688954,-3.6851032282133724,225,2.0053390724600693,1.0040983606557377,-9.0,-4.647295392626721,0.9980833539391647,2.2922397883459675,5.160561851031345,Cluster_2,1.5088873113987353,25,0.20079948778674753,0,2025,84.5073367385063,4.0,-40.25431570378853,-0.0,7.456605839541519,-1.9622147731801207,-0.0,5.524455333030084,2.762227666515042,-8.757804302932472,4,0,2,1,0,2.0,5,0,5,2,5,0,3,4,3,0,0,3,2,2,2,2,0,45.963936063642954,0,10.0,2.240532792589452,0,225,-55.27654842320059,0.8962131170357808,40,24,0,0,0,0,9825,9825,10.0,6.0,-2.4567354854755816,90.0,225,0,0,25
70,RL,55.0,9.267948684596496,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,-0.8171343255986645,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,0.3082295224324947,602,GasA,Y,SBrkr,-0.6463845508457764,1.1044683720553523,0,0.1356629535072141,0,0,1,1,3,1,7,Typ,2,Detchd,-0.0384079033610798,Unf,1,180,Y,0.8619747579657148,-1.0703598832348913,2.4521945650953465,0,3.4011159495772527,0,<None>,<None>,<None>,0,8,2007,WD,Normal,84,0.83775256711486,11,-0.5299781026016823,1.5,0.6803574993438486,12.013706813470414,1920,0,1,1,1,1,1,3,4,3,2,3,4,3,3,3,-3.179868615610094,-2.1199124104067293,588,-1.501295501834101,0.95625,15.0,6.140581517361788,1.0062438184634659,4.7407003553610885,0.8160569343142445,Cluster_2,0.2808767892372793,36,0.018404436954300538,32400,7056,85.8948728203139,2.25,19.718121083074603,382.96088117669103,1.4475017081327235,0.2886311345453066,1280.7913914909334,6.163800605084662,2.6416288307505695,3.1913406764724255,1,1,3,1,0,3.727272727272727,7,2,5,4,1,5,3,0,2,0,0,1,3,0,4,2,3,55.60769210757897,1080,9.0,0.8139777210432846,3612,504,-44.518160618541316,0.20349443026082115,42,28,540,6,1806,3612,11538,11976,9.0,6.0,-1.9753729278789975,313.09090909090907,504,73,1,36
30,RM,60.0,8.881975184248867,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,-0.8171343255986645,BrkTil,No,ALQ,0.2090831550975162,Rec,2.7813945908739464,-0.35979011363953,1022,GasW,N,SBrkr,-0.2416302808768904,-0.8700861080477102,0,-1.0189646023091208,1,0,1,0,2,1,4,Maj2,0,Detchd,0.1257781276131005,Unf,1,280,Y,-0.94902605868455,0.517124232386858,2.454401825841541,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,99,0.5811675569839767,3,-0.6192919935408395,2.0,0.6590468718251236,11.350418300109132,1910,0,0,1,1,0,1,3,3,3,3,3,3,0,3,3,-3.0964599677041975,-1.8578759806225187,396,1.322061349224981,0.9277504105090313,13.0,0.4824672789366128,1.0209540757709379,1.1556520891980382,3.151362620809301,Cluster_2,0.38352257326378725,25,1.0382888607589846,78400,9801,78.8894831736127,4.0,23.33015075479286,735.4717926848652,1.731108515302058,-2.6764990097953922,2684.472043299758,-210.91926605158767,-105.45963302579383,5.253369947749038,3,3,2,1,0,3.0,5,0,5,2,1,5,3,3,0,0,0,3,4,1,1,7,6,44.409875921244335,1400,10.0,-5.0948230115456035,5110,495,-61.309907360543114,-2.0379292046182416,20,12,840,5,3066,5110,9550,10030,10.0,6.0,-1.8578759806225187,297.0,495,96,1,25
20,RL,60.0,9.36434818445553,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.2430091755876265,CBlock,No,BLQ,0.3681535090510353,Unf,-0.3596623231834907,0.5728265665629304,1082,GasA,Y,SBrkr,-0.060097426718378,-0.8700861080477102,0,-0.8498526533681019,0,0,1,0,2,1,5,Typ,1,Detchd,0.0856331284214444,Unf,1,240,Y,-0.94902605868455,1.2021920291880743,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2007,WD,Normal,59,0.6415462543831002,57,-0.4422881473259966,1.0,0.0128451094597476,11.688566422839942,1940,0,0,1,1,1,0,3,3,3,2,3,3,4,3,3,-2.6537288839559796,-1.3268644419779898,295,1.6633675926315878,1.1194029850746268,11.0,-24.609913180471327,1.0167101475441762,3.956306056622524,0.6335853643558527,Cluster_2,0.19561880526506245,36,0.7222495324368031,57600,3481,87.69101691971558,1.0,16.790656572129954,430.3297461750127,0.023031802889180997,-1.5238203192085682,1940.0699390056823,33.300621770280245,13.320248708112098,1.793040609062553,1,1,4,0,1,3.4545454545454546,6,2,4,3,1,5,3,3,3,0,0,3,4,0,4,5,7,56.18608910673318,1440,6.0,-5.099115920208611,6492,354,-26.0950006922338,-0.8498526533681019,30,15,720,6,3246,6492,11688,11700,6.0,3.0,-1.527904508944352,203.8181818181818,354,2,1,36
60,RL,70.0,9.036106025364846,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,GLQ,0.7434388522570253,Unf,-0.3596623231834907,-0.8194197874265716,810,GasA,Y,SBrkr,-0.9821087317156784,1.1724698252867936,0,0.4499458109461954,1,0,2,1,3,1,6,Typ,0,Attchd,0.3556941527349352,Fin,2,528,Y,-0.94902605868455,0.7035976487081017,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,11,2009,WD,Normal,8,-0.5230116963689764,8,-0.0111676983652808,3.5,-0.688917464308893,12.33270970174018,2000,0,1,1,1,0,1,4,3,4,3,5,4,0,3,3,-0.0893415869222464,-0.0446707934611232,48,-0.027927479737867033,1.264069264069264,-24.0,-0.02639103116563759,0.9810720948547983,-0.011376658475226438,-0.020000097546541595,Cluster_1,0.00012471748677789546,64,0.2024512327880294,278784,64,81.65121210163488,12.25,9.138158219979791,533.963139277631,-0.6966979771696247,0.45502741991979156,819.1479977554566,4.1380856820328775,2.0690428410164388,3.5395283853630843,3,3,4,0,1,3.909090909090909,8,0,8,6,1,1,7,5,4,0,0,2,5,1,1,4,1,72.28884820291877,4224,28.0,3.599566487569563,6480,64,-0.0893415869222464,1.5748103383116838,48,24,1584,16,3240,6480,16008,16008,28.0,14.0,-0.04365554815518859,31.272727272727273,64,0,0,64
20,RL,73.0,9.382948236582498,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.2337097665730556,PConc,Gd,GLQ,0.7877417769359929,Unf,-0.3596623231834907,0.6883455819024555,1504,GasA,Y,SBrkr,0.986402969936646,-0.8700861080477102,0,0.1397076804697764,1,0,2,0,3,1,6,Typ,1,Attchd,0.3298031459422181,Fin,2,478,Y,0.9201817608889707,0.882066721535507,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2009,WD,Normal,13,-0.2366462403899511,13,0.6529424015716827,3.0,0.3052921463042452,12.220966184120163,1990,0,0,1,1,1,1,4,3,4,3,5,4,3,3,3,4.570596811001779,2.611769606286731,65,3.0465975729720967,1.0542168674698795,7.0,36.33119248543577,1.0187296006198032,1.739945468611479,1.5124413059648742,Cluster_3,0.42633377977019654,49,0.019518235982245145,228484,169,88.03971761038662,9.0,5.676512519529308,289.1812803310622,0.184696179379246,0.08452059813877172,909.8925640542209,5.264507823205033,2.6322539116025165,1.8149452740443235,3,3,2,1,0,4.0,7,3,4,6,0,4,1,1,1,0,0,2,0,0,0,4,1,65.6806376560775,3346,21.0,0.9779537632884349,10528,91,8.488251220431875,0.4191230414093292,42,24,1434,14,6016,10528,13972,13972,21.0,12.0,2.611769606286731,52.0,91,0,0,49
120,RL,0.0,8.668196064952765,Pave,<None>,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,-0.8171343255986645,CBlock,Av,GLQ,1.0575702842137793,Unf,-0.3596623231834907,-0.7559751245233347,1220,GasA,Y,SBrkr,0.6668332398009748,-0.8700861080477102,0,-0.1651464671203102,1,0,1,0,1,1,4,Typ,1,Attchd,0.2680169601126308,RFn,2,565,Y,0.7233970109159502,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,8,2009,COD,Abnorml,25,0.1487800135128638,25,0.1264644285533459,2.0,-0.4998762202615178,12.141539457711714,1980,0,0,1,1,1,1,4,3,4,3,4,4,5,3,3,1.011715428426767,0.5058577142133835,125,0.14276194285042018,0.9803921568627451,18.0,0.4446134233347754,0.941127212118116,0.12883071926342407,1.0,Cluster_1,0.015993251689324327,64,0.027273355602319697,319225,625,75.1376230204626,4.0,7.695046417120189,501.5693222781987,-0.44375677348594167,-0.14660602051358018,1083.0346427954023,4.791259595204274,1.1978148988010684,1.7754666275334465,3,3,3,1,0,4.181818181818182,8,3,5,7,0,4,1,5,4,0,0,2,5,0,4,4,5,69.34556851962212,4520,16.0,-1.3211717369624816,9760,200,3.1616107138336473,-0.3302929342406204,32,16,1695,16,4880,9760,15872,15872,16.0,8.0,0.5288512466776283,104.54545454545455,200,0,0,64
80,RL,0.0,9.285911558823257,Pave,<None>,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0339968711100362,PConc,No,Unf,-1.3528794921740803,Unf,-0.3596623231834907,-0.1667279083254143,384,GasA,Y,SBrkr,-1.0137480102118437,1.1255340095290325,0,0.0743833885941387,0,0,2,1,3,1,7,Typ,1,Attchd,0.3039985039368478,RFn,2,402,Y,1.0324257692774048,-1.0703598832348913,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,5,2007,WD,Normal,16,-0.1138088679217672,15,-0.9105730205933316,2.5,0.2137973136762815,11.982935344196433,1990,0,1,1,1,1,1,4,3,4,3,4,4,3,3,3,-6.374011144153321,-3.6422920823733262,80,-21.16958054119849,1.0675675675675675,8.0,2.2489035301558857,1.0081940915786545,-2.4264734488181317,-2.1092032698865326,Cluster_1,0.8291432258324638,49,0.005532888498746644,161604,256,86.22815347828737,6.25,103.83792028349355,4495.287693570733,2.390747345988731,0.8317779386898541,4294.006155052641,6.51536506829252,2.792299314982509,27.95576923862396,1,1,2,1,0,3.909090909090909,7,3,4,6,0,5,3,1,1,0,0,2,0,0,0,4,1,65.0013809117628,2814,17.5,0.5206837201589709,2688,112,-14.569168329493305,0.18595847148534678,49,28,1206,14,1536,2688,13937,13944,17.5,10.0,-3.5595127168648415,62.54545454545455,112,1,1,49
120,RL,43.0,8.01102337918644,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.1749585234119158,PConc,Gd,GLQ,-0.7916696027113379,Unf,-0.3596623231834907,1.455484469193867,1362,GasA,Y,SBrkr,0.9906210764233516,-0.8700861080477102,0,0.1437474090764118,0,0,2,0,2,1,6,Typ,1,Attchd,0.3764691893871889,Fin,2,440,Y,0.9872223363873438,0.3339268597426471,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,4,2006,WD,Normal,1,-1.5729704126478672,1,0.4863654493119784,2.0,0.202680704574981,12.271349956195545,2000,0,0,1,1,1,1,4,3,4,3,5,4,4,3,3,3.4045581451838487,1.9454617972479136,5,1.0469116492000061,0.9754098360655737,-1.0,1.7099243627953253,0.8697763689898571,1.296055146032139,0.8710260710253804,Cluster_1,0.23655135028444263,49,0.020663317616181273,193600,1,64.17649558187173,4.0,5.389672763784069,296.02410376510767,0.1363599407324757,0.09671067713727524,916.3291575638106,5.245913522851225,1.7486378409504084,1.3455641080232168,0,0,2,1,0,4.090909090909091,7,3,4,7,0,3,2,1,1,0,0,2,0,0,4,6,5,56.07716365430508,3080,14.0,1.0062318635348826,9534,7,0.4863654493119784,0.2874948181528236,42,24,1320,14,5448,9534,14035,14035,14.0,8.0,1.989676838094457,4.090909090909091,7,0,0,49
20,RL,60.0,8.857230494201946,Pave,<None>,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,-0.8171343255986645,PConc,No,GLQ,1.0494768209139218,Unf,-0.3596623231834907,-1.0712351405027185,1132,GasA,Y,SBrkr,0.0835994645864655,-0.8700861080477102,0,-0.7154588615686672,1,0,1,1,2,1,5,Typ,0,Attchd,0.3764691893871889,Fin,2,451,Y,1.164403181009417,0.8676557132740321,-0.4079206211050907,0,-0.2940036598327685,0,<None>,<None>,<None>,0,6,2008,WD,Normal,3,-1.0742144813951302,3,-0.2995501463332508,2.5,0.9006955308590165,12.07824495582233,2000,0,0,1,1,0,1,3,3,4,3,5,4,0,3,3,-1.198200585333003,-1.198200585333003,15,0.4890226205910923,0.8032786885245902,-51.0,-16.667647864922742,0.9616511416716857,0.30270007281902256,-0.5364607773944999,Cluster_1,0.08973029016827196,16,0.5118813825971333,203401,9,78.45053202742086,6.25,12.645060096501817,643.8719312154655,1.2858815319098313,-1.0214276694089495,1616.1042708113237,17.572151526365776,7.02886061054631,3.5691348736999196,2,2,2,1,0,3.3636363636363638,5,0,5,5,1,5,4,1,1,0,0,2,0,1,1,1,4,35.428921976807786,1804,10.0,-2.861835446274669,4528,12,-0.8986504389997523,-1.788647153921668,20,20,1353,8,4528,4528,8020,8020,10.0,10.0,-1.0075777649391162,10.090909090909092,12,0,0,16
