Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
3310,14789760,Ghp170711,"2025-11-19 12:31:18",0.14439,2,ghp170711
3311,14870437,h.mori1986,"2025-12-11 09:33:35",0.14441,6,hmori1986
3312,8899733,"Mümin Başol","2025-11-29 10:03:31",0.14441,1,mminbaol
3313,14723564,Syeda.Tabassum.Rahaman,"2025-11-13 15:32:00",0.14449,2,syedarahaman
3314,14898840,"Angelina R","2025-12-06 05:37:07",0.14450,1,angelinar123
3315,14612896,"Luís Eduardo Salles Rosa","2025-10-28 00:21:17",0.14451,1,luseduardosallesrosa
3316,14441013,"Lincoln Hatlestad","2025-11-03 20:58:20",0.14453,7,lincolnhatlestad
3317,14916970,wangzongyang,"2025-12-07 04:07:49",0.14454,2,wangzongyang
3318,12644861,IML_GROUP_29_IITBBS,"2025-10-28 20:20:59",0.14456,1,"mlpractitioner,msbadugujyothi,msshrutisingh,realryangosling,shighram"
3319,14866045,"SAIJEEVAN T ","2025-11-30 12:24:41",0.14459,5,saijeevant
3320,14692808,BOlzAnO3,"2025-12-14 10:01:53",0.14460,2,bolzan3weierstrass
3321,14805466,yvette,"2025-12-12 06:19:29",0.14460,1,yvette31444
3322,14840216,miracle,"2025-12-05 11:05:14",0.14461,1,miracle0806
3323,14900983,"Moulik Jindal","2025-12-07 06:23:10",0.14464,1,mj3925
3324,14658673,"Kim subin","2025-11-04 06:41:34",0.14466,3,qlsl1198
3325,14662122,"INDULAL V.S.","2025-11-07 17:13:53",0.14468,2,indulalviswanathan
3326,14612680,HELENAROCHA19,"2025-10-28 00:07:57",0.14468,1,helenarocha19
3327,14659375,mengsutao,"2025-11-04 11:03:39",0.14468,1,mengsutao
3328,14772572,OSU-25-06780,"2025-11-18 12:04:57",0.14469,6,meyerzan
3329,12977680,"Mauricio Batista3099","2025-12-12 02:25:10",0.14469,1,mauriciobatista3099
3330,14673395,"Antoine Lepareux","2025-11-12 15:10:01",0.14470,8,antoinelepareux
3331,14789901,咏黛枚.,"2025-11-19 12:27:47",0.14473,2,ydm666
3332,14660504,"lucky #10","2025-11-04 11:16:26",0.14473,1,lucky231037
3333,14660351,leijianyang,"2025-11-05 13:46:24",0.14473,6,leijianyang
3334,14605000,"Kyle Pineiro","2025-11-03 06:10:56",0.14473,1,kylepineiro
3335,14975557,"Zhao Yunhan999","2025-12-19 12:51:47",0.14479,2,zhaoyunhan999
3336,14859690,"TAE JUN, YANG","2025-12-02 01:15:49",0.14479,7,taejunyang
3337,14866925,"Nico Josephs","2025-12-14 11:30:40",0.14479,2,nicojosephs
3338,14735055,"Che Xinyun","2025-11-27 16:18:36",0.14480,7,chexinyun
3339,14905397,"Padmavathi Chirumalla","2025-12-07 23:01:07",0.14482,1,padmavathichirumalla
3340,14908418,ctw123,"2025-12-06 07:29:22",0.14488,8,ctw123
3341,14978359,"Harshit Goyal #3","2025-12-18 18:16:07",0.14489,1,dataguruji
3342,14326872,"Tianya Sky","2025-11-20 04:47:17",0.14492,11,tianyasky
3343,14977180,yangshijia1,"2025-12-18 04:01:11",0.14492,1,yangshijia1
3344,14813958,Dr_axe,"2025-11-23 04:21:05",0.14494,2,whatdoesnamemean
3345,14818661,limingqing5950,"2025-11-23 11:36:15",0.14494,2,limingqing5950
3346,14828628,yessenbekkyzy.madina,"2025-11-24 19:15:03",0.14495,5,yessenbekkyzymadina
3347,14610680,luanxuan,"2025-10-27 14:38:38",0.14496,1,luanxuan
3348,14896266,"Akanksha Phatak #2","2025-12-04 12:33:35",0.14498,1,akankshaphatak12
3349,14095397,RockMao,"2025-11-05 22:17:29",0.14499,1,rockmao18
3350,14830974,woduf2570,"2025-12-03 03:33:08",0.14500,8,woduf2570
3351,14258881,"Kyryl Lebedin","2025-12-18 15:32:22",0.14504,1,kyryllebed
3352,14706122,开水烫死猪,"2025-11-11 07:55:02",0.14505,2,kstsz1
3353,14605530,"mr NerFl","2025-10-29 14:59:36",0.14506,9,mrnerfl
3354,14632941,"ghali khalid","2025-11-19 15:00:40",0.14508,10,ghalikhalid
3355,14787689,chenyiming,"2025-12-03 06:07:47",0.14509,1,curry88314
3356,14689530,"Ayesha Thomas","2025-11-29 02:11:51",0.14510,2,ayeshathomas
3357,14790356,GYn1873103359,"2025-11-19 12:33:05",0.14515,1,gyn1873103359
3358,14922531,KeNiX3,"2025-12-07 17:24:15",0.14516,1,kenix3
3359,14634617,高于航高,"2025-10-31 02:22:18",0.14517,4,gyh666
3360,12152122,LIjinni,"2025-11-06 07:36:09",0.14517,1,lijinni
3361,14874378,"Михаил Рубанов","2025-12-18 08:20:09",0.14518,21,rubanovmg
3362,14845542,Aabhay,"2025-12-03 02:56:26",0.14518,2,aabhaygirwalkar
3363,14660527,"YouXu Fang","2025-11-06 12:53:17",0.14521,5,mynamewasused
3364,14918096,9878114514,"2025-12-17 11:45:29",0.14522,1,"yihongzhai,yukuntang,zhuyangyi"
3365,14865144,"Jiarong Hu","2025-12-02 02:35:27",0.14522,5,jiaronghu
3366,14785015,"Lee Wei qua","2025-11-19 01:13:34",0.14523,1,leeweiqua
3367,14998162,"Thibault d'Heilly bis","2025-12-19 14:54:50",0.14526,1,thibaultdheillybis
3368,14663966,"Alvaro Martins","2025-11-15 21:15:41",0.14526,1,alvaromartins7
3369,14817274,"Cheng Liu Xu","2025-11-23 09:41:51",0.14527,4,chengliuxu
3370,14707713,"Mohamed Azimal","2025-11-11 12:25:54",0.14528,2,mohamedazimal
3371,9604470,"Carissa Hicks","2025-11-04 22:17:21",0.14530,1,carissahicks
3372,14868717,"Manuel Garcia Ruiz","2025-12-01 15:14:55",0.14532,1,manuelgarciaruiz
3373,14574136,tinghai666,"2025-10-22 06:04:38",0.14532,3,tinghai666
3374,14524903,"Adi Arul","2025-10-23 13:49:53",0.14532,8,adiarul
3375,14891237,"Huynh Trung Thanh Tran","2025-12-03 23:27:44",0.14532,1,huynhtran0301
3376,14791581,"Multazam Mahmud","2025-11-25 14:23:34",0.14534,3,multazammahmud
3377,14724184,"Reem Al Zahrani","2025-11-13 15:52:39",0.14534,1,reemzahrani
3378,12600547,たかむ,"2025-11-12 04:44:26",0.14535,1,takkamune
3379,14886971,prowler_1610,"2025-12-04 11:06:39",0.14536,1,prowler1610
3380,14792689,"Sumbul Saleem","2025-12-10 08:28:24",0.14538,6,sumbulsaleem
3381,14676821,"Taslima Aktar #2","2025-11-06 20:51:04",0.14539,1,taslimaaktar
3382,14664104,OSU-25-38579,"2025-11-18 02:13:29",0.14541,4,natashacpavelek
3383,14673148,"Jonathan Moreno Ramirez","2025-11-06 15:58:26",0.14542,1,jonamoram
3384,14700473,"Carter Moody","2025-11-20 00:46:31",0.14543,2,cartermoody
3385,14950778,zukazuka_mufa,"2025-12-13 04:31:20",0.14544,1,zukazukamufa
3386,14839966,To_Babel,"2025-12-04 11:09:34",0.14547,1,tobabel
3387,14743652,Louis0801,"2025-11-15 10:08:11",0.14548,1,louis0801
3388,14555070,aojiru,"2025-10-24 10:49:57",0.14548,3,aojiru
3389,14874877,Tiny_Ang,"2025-12-18 14:35:18",0.14549,2,zeroang
3390,14787711,lineryuan,"2025-12-03 06:29:06",0.14550,2,lineryuan
3391,14695401,jiangkaiyu168,"2025-11-12 02:55:36",0.14550,7,jiangkaiyu168
3392,14833944,"Leonid Blitzkrieg","2025-11-25 13:42:42",0.14551,3,leonidblitzkrieg
3393,14924421,"Kota Fuchiwaki","2025-12-18 12:32:29",0.14551,14,kotafuchiwaki
3394,14504807,herbeyj,"2025-11-15 00:18:12",0.14552,3,herbeyj
3395,14790121,rbpernas,"2025-12-02 09:52:51",0.14553,1,mr2bonkure
3396,14671040,Zadddddd7,"2025-11-06 02:26:37",0.14553,2,zadddddd7
3397,14817065,"Kevin Yang #4","2025-11-26 08:41:03",0.14553,6,kevinyangnz
3398,14934842,"Nelly Alysha Yusnaidi","2025-12-12 13:54:09",0.14556,2,nellyalyshayusnaidi
3399,14749030,"Muhammad Obadaa Almasri","2025-12-08 19:09:30",0.14556,2,muhammadobadaa
3400,14264200,"Kiran Kumar #5","2025-11-26 17:29:08",0.14557,1,kirankumar30
3401,14773148,GxuHQQ,"2025-11-19 13:53:13",0.14558,11,gxuhqq
3402,14930642,hyfgreg,"2025-12-08 16:00:59",0.14559,2,hyfgreg
3403,13246558,"adiba belayete","2025-12-01 23:35:13",0.14559,2,adibabelayete
3404,14705922,LoveShirley,"2025-11-11 12:13:33",0.14560,4,loveshirley
3405,14934892,"Ping Feng Yeh","2025-12-12 06:25:36",0.14560,5,pingfengyeh
3406,14580929,diorita,"2025-10-27 06:42:36",0.14561,1,diorita
3407,14756349,OSU-25-96839,"2025-11-17 02:32:30",0.14562,9,kishanvarma904
3408,14790157,TOR1117,"2025-11-19 12:14:09",0.14562,1,tor1117
3409,14790369,ZRY3078203007,"2025-11-19 12:33:31",0.14567,1,zry3078203007
3410,14918092,"ziger zou","2025-12-07 07:03:13",0.14568,1,zigerzou
3411,14512600,nycxyt520,"2025-11-12 06:08:43",0.14568,3,nycxyt520
3412,14747196,"NAKASHIMA Shota","2025-11-15 17:20:04",0.14571,3,nakashimashota
3413,14783590,"Nathaniel Huynh","2025-12-11 04:40:34",0.14572,1,nathanielhuynh
3414,14790041,zjz3169993133,"2025-11-19 11:38:39",0.14575,1,zjz3169993133
3415,14764340,"Elbeg Erdenebayar","2025-11-17 08:20:14",0.14576,1,elbegerdenebayar
3416,14768952,hamaguchi323,"2025-11-19 07:07:48",0.14577,1,hamaguchi323
3417,14706509,"shu shu2333","2025-11-11 12:43:54",0.14577,1,shushu2333
3418,14661973,"Humphrey Baggleswade  ","2025-11-04 17:30:13",0.14580,1,humphreybaggleswade
3419,14716623,"Kajal Bhati","2025-11-14 07:09:15",0.14581,1,kajalbhati
3420,14987075,"NITIN PANDEY","2025-12-18 04:43:23",0.14582,2,nsr010
3421,14626836,"LAURA MAZER TOPOROSKI","2025-10-30 02:49:48",0.14583,1,lauramazer
3422,14789921,曹宝龙,"2025-11-19 12:43:01",0.14585,2,caobaolong
3423,14948533,"Wu Shanni","2025-12-14 16:23:42",0.14586,5,wucrystal
3424,14817795,"Cesar Tao","2025-11-23 07:43:07",0.14588,8,cesartao
3425,14612635,"MARIA LUIZA FICA BORGES","2025-10-29 16:52:18",0.14589,6,marialuizaficaborges
3426,14669946,"Doremi Chung","2025-11-24 06:29:06",0.14590,1,doremichung
3427,14714356,CODECONOMY_ECONSBF25,"2025-12-11 18:38:12",0.14591,25,"iremyakutt,lknursezgn,yagmurozturk17"
3428,14958420,"Ruhaan Hawaldar","2025-12-12 14:32:53",0.14592,1,ruhaanhawaldar
3429,14038213,Guru182001,"2025-12-08 11:33:50",0.14592,1,guru182001
3430,14660708,"jiawei ch","2025-11-06 07:07:41",0.14593,1,jiaweich
3431,14847107,marongrong,"2025-12-08 12:26:42",0.14594,1,marongrong
3432,14627364,"Karl #5","2025-11-08 02:19:50",0.14596,1,karl14
3433,14999669,jianlv,"2025-12-19 21:29:39",0.14597,1,bigteemo
3434,14698596,"Thejus Kannoth","2025-11-10 16:19:38",0.14597,1,tjssunil
3435,14717248,jiaqiaohaoyu,"2025-11-12 18:58:30",0.14597,1,jiaqiaohaoyu
3436,14566476,Bharat_Choudhary_0069,"2025-10-22 15:31:49",0.14601,3,bharatchoudhary0069
3437,14715523,SakshiNikam06,"2025-11-18 12:58:04",0.14602,1,sakshinikam06
3438,14673404,"Louise METLAINE","2025-11-06 15:24:26",0.14602,1,louisemetlaine
3439,14620638,"juliol159 ","2025-10-29 21:48:11",0.14602,1,juliol159
3440,14447168,mtpxsky,"2025-10-28 03:41:02",0.14604,4,mtpxsky
3441,14723588,Mikecap22,"2025-11-13 16:06:02",0.14604,1,mikecap22
3442,14864100,susan5296926,"2025-11-30 04:46:20",0.14604,1,susan5296926
3443,14236148,"wuge wu","2025-11-09 06:24:04",0.14604,1,wugewu
3444,14659834,Xxiaochi,"2025-11-11 06:20:38",0.14605,1,xxiaochi
3445,14958782,"Kage Winchester","2025-12-13 05:56:48",0.14608,2,kagewinchester
3446,14788074,"Iqra Yusnaidi","2025-12-16 14:21:56",0.14609,5,iqrayusnaidi
3447,14986571,"Jon Telleria","2025-12-17 16:29:35",0.14609,1,jontelleria
3448,14612648,"SAMUEL MACHADO FAE","2025-10-29 22:29:42",0.14610,3,samuelmachadofae
3449,14817172,"Chris Mijangos","2025-12-01 07:47:20",0.14610,2,chrismijangos
3450,14715578,"suyash bhavalkar","2025-11-14 14:14:21",0.14612,3,suyashbhavalkar
3451,14684204,lyh397408,"2025-11-08 06:44:50",0.14612,1,lyh397408
3452,14644258,"BOUZIANE TAHA YASSINE","2025-11-05 06:41:36",0.14613,2,bouzianetahayassine
3453,14823263,TYUKI271828,"2025-11-25 14:12:56",0.14614,1,tyuki271828
3454,14626947,"RAFAEL DARU","2025-10-29 23:44:07",0.14616,1,rafaeldaru
3455,14859382,"Chinna Chinna","2025-11-29 06:47:32",0.14616,3,sreehari8
3456,14695514,leorice,"2025-11-11 02:59:47",0.14617,1,leorice
3457,14713646,岩本　昌大,"2025-11-12 11:03:17",0.14617,2,hinichinichi
3458,14707631,"zyy To be best","2025-11-12 14:25:20",0.14618,1,zyytobebest
3459,14607111,ChristineAFletcher,"2025-12-11 09:54:13",0.14618,16,christineafletcher
3460,14630023,"chengyuan Wang0725","2025-10-31 07:19:26",0.14619,2,chengyuanwang0725
3461,14719136,"[Deleted] bdb38fb3-b24e-42ea-bed3-1fb57c16cd9a","2025-11-13 03:32:36",0.14620,1,del=49badea92186cb8f
3462,14466871,"Manas Purandare","2025-11-04 05:52:57",0.14621,4,manaspurandare
3463,14637805,IshiLuv,"2025-11-01 23:49:33",0.14622,2,ishiluv
3464,12823612,"Wiley Wong","2025-12-18 16:41:03",0.14622,2,wileywong
3465,12926213,"Spencer Thompson","2025-12-11 20:45:50",0.14623,6,spencerthompson000
3466,14585548,ChuiYann,"2025-10-28 10:23:59",0.14623,7,chuiyann
3467,14571195,GabrielaMatsunaga,"2025-11-13 14:50:53",0.14624,9,gabrielamatsunaga
3468,14675107,"Matthieu LEBAS","2025-11-12 16:08:12",0.14624,5,matthieulebas
3469,14607678,"Gautam Rana","2025-12-08 07:49:13",0.14625,4,rdxtreme
3470,14750697,"Ingram Dressler","2025-11-18 00:49:08",0.14626,1,ingramdressler
3471,14756067,"[Deleted] 6a1f6e0e-95b1-4669-b2da-b75b4426a8a6","2025-11-17 11:45:53",0.14626,8,del=bbf81068db4c926b
3472,14917815,wangtrump,"2025-12-07 08:37:47",0.14627,1,wangtrump
3473,12075153,"Guillaume Gav","2025-11-06 15:29:33",0.14628,5,guillaumegav
3474,14658814,chanwyss,"2025-11-04 06:16:00",0.14629,1,chanwyss
3475,14732613,木子李7,"2025-11-14 10:21:39",0.14630,3,li153199
3476,14600756,Seymur348,"2025-10-25 19:28:50",0.14631,4,seymur348
3477,14788948,"Iris JIang168","2025-11-23 14:39:31",0.14631,1,irisjiang168
3478,14789383,"Falieh Rahadi","2025-12-15 02:28:39",0.14632,3,frahadi
3479,14350798,"Ali Sanati-Mehrizy","2025-11-01 18:22:50",0.14632,2,alisanatimehrizy
3480,14942870,yujinyan82,"2025-12-10 10:56:21",0.14632,1,yujinyan82
3481,14644756,"Genius Einstein","2025-12-07 14:23:44",0.14634,10,geniuseinstein
3482,14714316,wizbandut,"2025-12-11 13:09:21",0.14634,4,wizbandut
3483,14763785,mengzhen123,"2025-11-17 06:23:45",0.14634,1,mengzhen123
3484,14875747,"Zimo Du","2025-12-06 09:16:52",0.14634,3,zimodu
3485,14728228,Maulik0611,"2025-11-14 19:16:53",0.14634,1,maulik0611
3486,14599750,"yongcan lin","2025-10-25 14:38:07",0.14635,1,yongcanlin
3487,14825741,luvKimmy,"2025-11-24 07:41:13",0.14635,1,luvkimmy
3488,14924503,NCNSTAGNY,"2025-12-08 07:29:19",0.14636,3,ncnstagny
3489,14683569,OSU-25-51625,"2025-11-18 06:46:21",0.14637,17,toprev
3490,14576738,"Yuang Li 888","2025-10-22 14:09:11",0.14638,3,yuangli888
3491,14914086,leleleon3,"2025-12-14 01:08:15",0.14638,2,leleleon3
3492,12827572,entaku24,"2025-10-31 10:12:10",0.14639,12,entaku24
3493,14627082,"SARAH LETICIA MOREIRA GABRIEL","2025-10-30 00:07:29",0.14639,1,sarahleticiamoreira
3494,14612894,"ISIS JULEK","2025-10-30 01:14:36",0.14640,1,isisjulek
3495,14618985,sampsonlee,"2025-10-29 05:42:01",0.14642,1,sampsonlee
3496,14769012,"SURYA S","2025-11-20 14:23:23",0.14645,1,raizelm4
3497,14689381,Jayennn,"2025-11-09 02:14:09",0.14648,5,jayennn
3498,14612638,"VITOR BRANDELERO","2025-10-29 20:51:28",0.14648,3,vitorbrandelero
3499,14557225,Zane229,"2025-10-26 12:29:23",0.14649,16,zane229
3500,14602841,Lucyyyy66,"2025-10-26 08:03:50",0.14649,1,lucyyyy66
3501,14986263,usc20252010210838,"2025-12-18 02:12:13",0.14649,20,usc20252010210
3502,14820200,stellar111,"2025-11-23 12:13:29",0.14650,1,stellar111
3503,14365307,Xiangjiangli,"2025-12-17 10:55:08",0.14654,24,xiangjiangli
3504,14800671,"Hoagie Man","2025-11-20 23:26:22",0.14654,5,hoagieman
3505,14823790,"YAN TONG","2025-11-24 02:42:07",0.14655,3,yantong160
3506,14822994,"C Mangles","2025-11-23 23:19:45",0.14655,1,cmangles
3507,14796538,HongjianWen,"2025-11-20 13:01:23",0.14655,2,hongjianwen
3508,14790119,刘佳怡刘,"2025-11-19 11:47:31",0.14655,1,hfgfjkj
3509,14687143,thirdyjh,"2025-11-20 14:47:19",0.14657,4,thirdyjh
3510,11882447,tkchka,"2025-12-12 01:45:43",0.14659,1,takeshichka
3511,14599227,"Mohamed Riyas","2025-10-27 18:24:52",0.14659,3,mohamedriyas72
3512,14847793,fanwang12,"2025-12-07 06:03:51",0.14659,1,fanwang12
3513,14944829,"zhangxiaoyu #2","2025-12-10 15:43:28",0.14659,1,huizxy0424123
3514,14673438,"Matthieu Lataste","2025-11-06 19:32:56",0.14662,2,matthieulataste
3515,14991457,tttttttttzyyt,"2025-12-18 14:05:58",0.14663,2,tttttttttzyyt
3516,14854419,"Nour Al Hendi","2025-12-14 12:08:19",0.14665,3,nouralhendi
3517,14385454,"Subashini B","2025-12-14 03:29:38",0.14666,3,subashinib
3518,14648457,unKnown_Coder404,"2025-11-02 14:55:59",0.14666,2,unknowncoder404
3519,14653185,"ergai xie","2025-11-03 10:52:00",0.14667,4,ergaixie
3520,14874146,LimengL,"2025-12-02 13:59:24",0.14668,4,lwyan4680
3521,13356996,"Joshua Kab","2025-11-27 12:12:26",0.14668,1,joshuakab
3522,14608862,"Trong Quan Tran","2025-10-28 03:39:53",0.14669,9,trongquantran
3523,14827961,jennius,"2025-11-24 14:50:17",0.14670,1,jennius
3524,14777562,"CHEN CHIEN-TING","2025-12-19 14:22:17",0.14671,2,chenchienting
3525,14820713,Ennhsu,"2025-11-23 13:54:44",0.14671,1,ennhsu
3526,14605754,"Sagar Gala","2025-10-26 23:55:33",0.14672,1,sagargala
3527,14827761,diduox,"2025-11-25 13:48:37",0.14673,6,diduox
3528,14966358,"Anish Dassi","2025-12-15 10:31:32",0.14673,2,anishdassi
3529,14693740,MichaelTJohnson4520,"2025-11-09 19:11:11",0.14673,2,michaeltjohnson4520
3530,14669342,"Jiasheng Wu","2025-12-07 07:16:14",0.14673,15,shangdiandi
3531,14790153,shabby.ARP,"2025-11-19 12:03:43",0.14673,1,shabbyarp
3532,14675810,"Apurva Thandle","2025-11-07 18:17:56",0.14674,2,apurvathandle
3533,14635452,vividlindss,"2025-11-01 12:43:02",0.14674,1,vividlindss
3534,14717221,"LUIS GARCÍA DÍAZ","2025-11-12 18:44:19",0.14674,1,luisgarcadaz
3535,14934094,"good and night","2025-12-09 05:15:19",0.14675,1,goodandnight
3536,14672164,"ahad balharith","2025-11-06 07:55:46",0.14675,1,ahadbalharith
3537,14790868,"Vaibhavi Pawar","2025-11-19 13:54:46",0.14675,1,vaibhavipawar72
3538,14901387,jy7291131,"2025-12-05 09:12:45",0.14675,1,jy7291131
3539,14708513,"1155176380Jason Cheung","2025-11-11 14:11:17",0.14678,1,jasoncheung723
3540,14736292,"Ivan Symochko","2025-11-18 10:35:03",0.14679,1,ivansymochko
3541,14618792,Naphtali,"2025-10-30 02:09:55",0.14679,2,enzoserenato
3542,14361839,itsumuh,"2025-11-06 16:05:31",0.14679,2,itsumuh
3543,14995814,"hiroto #3","2025-12-19 07:56:50",0.14680,1,koboring
3544,14713921,huliwen,"2025-11-12 11:52:24",0.14680,1,huliwen3
3545,14766102,wanghan321388,"2025-11-18 03:24:57",0.14681,1,wanghanshinidie
3546,14751458,"Jing Li #3","2025-11-16 05:54:15",0.14681,1,jingli0838
3547,14275560,"sravya namburu","2025-11-08 04:30:24",0.14682,1,sravyanamburu
3548,14666278,"zhu zhezheng","2025-11-05 08:12:37",0.14683,4,zhuzhezheng
3549,14870913,"Junxuan Chen","2025-12-01 04:15:01",0.14684,1,junxuanchen05
3550,14808283,"MUHAMMADAHMED HASAN","2025-11-24 13:02:45",0.14685,2,muhammadahmedhasan
3551,14637941,Beaverly,"2025-11-02 10:46:30",0.14685,2,beaverly
3552,14902673,"Xiangyu Lv123","2025-12-05 13:33:08",0.14686,1,xiangyulv123
3553,14725401,"Harsha Gotmare","2025-11-18 13:02:41",0.14686,1,harshagotmare
3554,14770091,AMnajjar,"2025-12-14 05:43:57",0.14686,1,amnajjar
3555,14564322,Llinsu,"2025-12-11 08:22:37",0.14688,3,llinsu
3556,14777932,"yihan chen","2025-11-24 06:47:31",0.14693,1,makaylachen
3557,14518424,"Aditya ","2025-10-23 07:23:11",0.14693,1,adisharma01
3558,14901175,"Duy Phan Noi","2025-12-05 09:13:11",0.14695,1,duyphannoi
3559,14603649,"siyuan zhang","2025-10-28 03:53:02",0.14695,1,siyuanzhang123
3560,14628003,zxhsgdhr,"2025-10-31 09:09:02",0.14695,2,zxhsgdhr
3561,14711634,"Jake Alfano","2025-11-24 01:38:53",0.14697,5,jakealfano
3562,14696223,BrandonWDD,"2025-11-24 04:04:16",0.14697,3,bingdengwang
3563,14790930,xxyxxyxxy111,"2025-11-19 13:43:01",0.14697,1,xxyxxyxxy111
3564,14565176,"MVP Ансар Тлеубаев","2025-10-22 17:05:51",0.14698,1,iencis
3565,13744483,IBoomJaf,"2025-11-27 04:15:28",0.14702,1,iboomjaf
3566,14937378,"Amirmasoud Sepehrian","2025-12-14 20:58:20",0.14703,2,amirmasoudsepehrian
3567,14912621,"Asifur Rahman Mridul","2025-12-07 06:53:45",0.14703,3,asifurrahmanmridul
3568,14859297,"Hwang Sangil","2025-11-29 07:13:29",0.14703,2,hwangsangil
3569,13588360,"Chandra sankar saha","2025-10-30 15:11:51",0.14706,1,chandrasankarsaha
3570,14790156,lijie20070203,"2025-11-19 15:19:47",0.14706,1,lijie20070203
3571,14659389,flowrr,"2025-11-04 10:19:42",0.14706,1,flowrr
3572,15001747,"Taqveem Siddique","2025-12-20 13:47:09",0.14707,1,taqveemsiddique
3573,14925734,"Garv Saluja","2025-12-08 06:13:29",0.14707,1,garvsaluja
3574,14650361,"Talha Sadiq","2025-11-03 22:25:32",0.14708,1,talhasadiq
3575,14707944,zhyzhyzm,"2025-11-13 08:22:16",0.14708,2,zhyzhyzm
3576,14920657,"Suzane Martins","2025-12-16 16:41:12",0.14708,1,suzanemartins
3577,14843569,"Aseem Gupta","2025-11-28 07:19:39",0.14708,2,aseemguptageek
3578,14537151,"Sanika Annadate","2025-12-02 03:47:33",0.14709,3,sanikaannadate
3579,14736618,tlavallee4,"2025-11-17 03:45:31",0.14710,2,tlavallee4
3580,14786725,ShineLLJN,"2025-11-19 03:12:08",0.14712,1,shinelljn
3581,14622932,"Adriano Matoba Lipski","2025-10-29 22:53:42",0.14713,1,br1nco
3582,14789914,丑丹妮.,"2025-11-19 11:36:54",0.14713,1,nnnnn99999
3583,14892992,JackieZhangBristol,"2025-12-09 01:49:42",0.14714,1,jackiezhangbristol
3584,14990956,USC20252010110736,"2025-12-18 12:40:07",0.14714,1,usc20252010110736
3585,14858777,"mohammedali sunasara","2025-11-29 04:00:03",0.14714,1,mohammedalisunasara
3586,14605724,"Gaby Queiroz","2025-10-27 13:18:46",0.14714,1,gabyqueiroz
3587,14715519,"Anil Narnavar","2025-11-14 14:11:42",0.14715,10,anilnarnavar
3588,14689389,Allebasiii,"2025-11-09 02:12:13",0.14716,5,allebasiii
3589,14788480,暮夏一七,"2025-11-19 12:12:48",0.14716,1,w2209961153
3590,14670191,M4saddd,"2025-11-22 14:53:13",0.14717,6,m4saddd
3591,14541104,"ساجد عبد الله","2025-11-27 09:32:05",0.14717,2,sagedai
3592,14677903,"Claudia MoralesV","2025-11-22 19:03:14",0.14717,3,claudiamoralesv
3593,15002732,NicolasGoarant,"2025-12-20 15:50:56",0.14719,1,nicolasgoarant
3594,14870263,"Charlie Gottschalk","2025-12-02 19:40:45",0.14721,1,charliegottschalk
3595,14713913,LiZiTay,"2025-11-13 02:55:10",0.14723,1,lizitay
3596,14849249,"zhx qiu","2025-11-28 12:52:41",0.14723,4,zhxqiu
3597,14828114,"nero -Liu01","2025-11-25 08:51:36",0.14723,7,neroliu01
3598,14699295,"EMO LiTian","2025-12-10 11:41:16",0.14723,3,emolitian
3599,14673430,"Paul Monta","2025-11-12 17:08:36",0.14725,7,paulmonta
3600,14872128,"CJ Lall","2025-12-15 14:36:12",0.14725,1,cjlall
3601,14524589,"Gabriel Japutra","2025-10-30 11:45:55",0.14725,2,gabrieljaputra
3602,14752539,bhxyxl,"2025-11-19 13:41:54",0.14726,2,bhxyxl
3603,12247082,"Om Patel179","2025-11-21 00:42:35",0.14726,1,ompatel179
3604,14735536,"Nameru Thapa","2025-11-14 17:24:11",0.14726,2,nameruthapa
3605,11343793,"Narek Tashchyan","2025-11-10 06:14:47",0.14727,2,narektashchyan
3606,14749490,"Lord Ravan","2025-11-15 16:55:57",0.14729,1,lordravan
3607,14705514,"Mateo Palliser","2025-11-11 05:35:20",0.14729,8,mattewsmith
3608,14488946,Alexander_Korneev001,"2025-11-17 18:11:06",0.14730,2,alexanderkorneev001
3609,14710690,"Justin Engen","2025-11-18 05:03:08",0.14732,1,justinengen
